,year,artist,song,points
1552,2020,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),3950
1553,2020,Justin Bieber Featuring Chance The Rapper,Holy,3980
1554,2020,Morgan Wallen,More Than My Hometown,3982
1555,2020,DJ Khaled Featuring Drake,Popstar,3993
1556,2020,Surfaces,Sunday Best,4000
1557,2020,Pop Smoke Featuring Lil Tjay,Mood Swings,4004
1558,2020,StaySolidRocky,Party Girl,4009
1559,2020,Moneybagg Yo,Said Sum,4013
1560,2020,Luke Bryan,One Margarita,4025
1561,2020,Ava Max,Kings & Queens,4028
1562,2020,Sam Hunt,Hard To Forget,4048
1563,2020,Chris Brown Featuring Drake,No Guidance,4055
1564,2020,Maddie & Tae,Die From A Broken Heart,4058
1565,2020,Rod Wave Featuring ATR Son Son,Rags2Riches,4088
1566,2020,Surf Mesa Featuring Emilee,ily,4143
1567,2020,Juice WRLD,Wishing Well,4154
1568,2020,Lil Baby,Emotionally Scarred,4158
1569,2020,Pop Smoke,Dior,4175
1570,2020,Lil Baby,Sum 2 Prove,4179
1571,2020,BENEE Featuring Gus Dapperton,Supalonely,4184
1572,2020,Selena Gomez,Lose You To Love Me,4194
1573,2020,Rod Wave,Heart On Ice,4198
1574,2020,Eminem Featuring Juice WRLD,Godzilla,4209
1575,2020,Lil Baby,Woah,4224
1576,2020,Carly Pearce & Lee Brice,I Hope You're Happy Now,4225
1577,2020,Lil Baby,The Bigger Picture,4232
1578,2020,Luke Combs Featuring Eric Church,Does To Me,4250
1579,2020,Luke Combs,Lovin' On You,4258
1580,2020,Halsey,You Should Be Sad,4263
1581,2020,Miranda Lambert,Bluebird,4276
1582,2020,Lizzo,Good As Hell,4303
1583,2020,Dan + Shay,I Should Probably Go To Bed,4308
1584,2020,Saweetie,Tap In,4318
1585,2020,Pop Smoke,What You Know Bout Love,4322
1586,2020,NLE Choppa Featuring Roddy Ricch,Walk Em Down,4330
1587,2020,"THE SCOTTS, Travis Scott & Kid Cudi",The Scotts,4348
1588,2020,Ariana Grande & Justin Bieber,Stuck With U,4373
1589,2020,HARDY Featuring Lauren Alaina & Devin Dawson,One Beer,4373
1590,2020,Miley Cyrus,Midnight Sky,4378
1591,2020,Justin Bieber,Yummy,4382
1592,2020,Ariana Grande,Positions,4384
1593,2020,YNW Melly & Juice WRLD,Suicidal,4404
1594,2020,Maluma & The Weeknd,Hawai,4408
1595,2020,H.E.R. Featuring YG,Slide,4423
1596,2020,Blake Shelton Featuring Gwen Stefani,Happy Anywhere,4430
1597,2020,Kane Brown,Cool Again,4445
1598,2020,Jhene Aiko,P*$$y Fairy (OTW),4451
1599,2020,Dua Lipa,Levitating,4462
1600,2021,Dua Lipa,Levitating,766
1601,2021,The Weeknd & Ariana Grande,Save Your Tears,919
1602,2021,Glass Animals,Heat Waves,1969
1603,2021,Doja Cat Featuring SZA,Kiss Me More,2005
1604,2021,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,2069
1605,2021,The Weeknd,Blinding Lights,2115
1606,2021,Lil Nas X,Montero (Call Me By Your Name),2277
1607,2021,Olivia Rodrigo,Good 4 U,2296
1608,2021,24kGoldn Featuring iann dior,Mood,2652
1609,2021,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches,2657
1610,2021,Olivia Rodrigo,Drivers License,2767
1611,2021,The Kid LAROI,Without You,2779
1612,2021,Olivia Rodrigo,Deja Vu,2786
1613,2021,Ed Sheeran,Bad Habits,2823
1614,2021,The Kid LAROI & Justin Bieber,Stay,2892
1615,2021,Walker Hayes,Fancy Like,2961
1616,2021,Masked Wolf,Astronaut In The Ocean,3008
1617,2021,Luke Combs,Forever After All,3027
1618,2021,Machine Gun Kelly X blackbear,My Ex's Best Friend,3029
1619,2021,Saweetie Featuring Doja Cat,Best Friend,3043
1620,2021,Giveon,Heartbreak Anniversary,3126
1621,2021,Doja Cat,Need To Know,3129
1622,2021,Lil Nas X & Jack Harlow,Industry Baby,3165
1623,2021,Pop Smoke,What You Know Bout Love,3204
1624,2021,Doja Cat & The Weeknd,You Right,3219
1625,2021,Maroon 5 Featuring Megan Thee Stallion,Beautiful Mistakes,3422
1626,2021,BTS,Butter,3424
1627,2021,Olivia Rodrigo,Traitor,3479
1628,2021,Lil Tjay Featuring 6LACK,Calling My Phone,3488
1629,2021,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,34+35,3498
1630,2021,Cardi B,Up,3506
1631,2021,Polo G,Rapstar,3513
1632,2021,Wizkid Featuring Justin Bieber & Tems,Essence,3533
1633,2021,Moneybagg Yo,Wockesha,3555
1634,2021,Chris Brown & Young Thug,Go Crazy,3555
1635,2021,Ariana Grande,Positions,3571
1636,2021,Maneskin,Beggin',3577
1637,2021,Billie Eilish,Therefore I Am,3622
1638,2021,Pooh Shiesty Featuring Lil Durk,Back In Blood,3640
1639,2021,Lil Baby,On Me,3648
1640,2021,SpotemGottem Featuring Pooh Shiesty Or DaBaby,Beat Box,3705
1641,2021,Bad Bunny & Jhay Cortez,Dakiti,3731
1642,2021,Kali Uchis,Telepatia,3753
1643,2021,Tate McRae,You Broke Me First.,3773
1644,2021,SZA,Good Days,3789
1645,2021,Billie Eilish,Happier Than Ever,3820
1646,2021,Pop Smoke Featuring Lil Baby & DaBaby,For The Night,3837
1647,2021,Drake Featuring Lil Baby,Wants And Needs,3839
1648,2021,DJ Khaled Featuring Lil Baby & Lil Durk,Every Chance I Get,3847
1649,2021,Jason Aldean & Carrie Underwood,If I Didn't Love You,3866
1650,2021,Marshmello X Jonas Brothers,Leave Before You Love Me,3876
1651,2021,Ryan Hurd With Maren Morris,Chasing After You,3884
1652,2021,Yung Bleu Featuring Drake,You're Mines Still,3884
1653,2021,Drake Featuring Future & Young Thug,Way 2 Sexy,3889
1654,2021,Ed Sheeran,Shivers,3900
1655,2021,Roddy Ricch,Late At Night,4002
1656,2021,Gabby Barrett,The Good Ones,4003
1657,2021,Drake Featuring 21 Savage & Project Pat,Knife Talk,4016
1658,2021,Farruko,Pepas,4043
1659,2021,Doja Cat,Streets,4047
1660,2021,Megan Thee Stallion,Thot Shit,4069
1661,2021,Chris Young + Kane Brown,Famous Friends,4092
1662,2021,CJ,Whoopty,4111
1663,2021,Dan + Shay,Glad You Exist,4129
1664,2021,Drake Featuring Lil Baby,Girls Want Girls,4130
1665,2021,Taylor Swift,Willow,4141
1666,2021,Nelly & Florida Georgia Line,Lil Bit,4146
1667,2021,Elton John & Dua Lipa,Cold Heart (PNAU Remix),4162
1668,2021,Justin Bieber,Anyone,4174
1669,2021,Chris Stapleton,Starting Over,4181
1670,2021,Moneybagg Yo,Time Today,4185
1671,2021,Mooski,Track Star,4214
1672,2021,The Weeknd,Take My Breath,4218
1673,2021,Adele,Easy On Me,4226
1674,2021,Coi Leray Featuring Lil Durk,No More Parties,4254
1675,2021,Thomas Rhett,What's Your Country Song,4257
1676,2021,Luke Combs,Better Together,4265
1677,2021,Jordan Davis Featuring Luke Bryan,Buy Dirt,4306
1678,2021,Megan Thee Stallion Featuring DaBaby,Cry Baby,4308
1679,2021,Normani Featuring Cardi B,Wild Side,4311
1680,2021,Justin Bieber Featuring Chance The Rapper,Holy,4317
1681,2021,Lil Nas X,Thats What I Want,4319
1682,2021,Parmalee x Blanco Brown,Just The Way,4343
1683,2021,Dua Lipa,We're Good,4344
1684,2021,Bad Bunny,Yonaguni,4351
1685,2021,BTS,Dynamite,4354
1686,2021,Megan Thee Stallion,Body,4355
1687,2021,Drake,What's Next,4357
1688,2021,Morgan Wallen,Sand In My Boots,4366
1689,2021,THE ANXIETY: WILLOW & Tyler Cole,Meet Me At Our Spot,4372
1690,2021,Tai Verdes,A-O-K,4387
1691,2021,Duncan Laurence,Arcade,4390
1692,2021,Gabby Barrett Featuring Charlie Puth,I Hope,4403
1693,2021,Coldplay x BTS,My Universe,4403
1694,2021,Lainey Wilson,Things A Man Oughta Know,4405
1695,2021,Rauw Alejandro,Todo de Ti,4406
1696,2021,Chase Rice Featuring Florida Georgia Line,Drinkin' Beer. Talkin' God. Amen.,4410
1697,2021,Chris Stapleton,You Should Probably Leave,4413
1698,2021,Eric Church,Hell Of A View,4424
1699,2021,AJR,Bang!,4425
1700,2022,Glass Animals,Heat Waves,1342
1701,2022,Harry Styles,As It Was,1620
1702,2022,The Kid LAROI & Justin Bieber,Stay,1748
1703,2022,Latto,Big Energy,1890
1704,2022,Justin Bieber,Ghost,2008
1705,2022,Ed Sheeran,Shivers,2272
1706,2022,Morgan Wallen,Wasted On You,2336
1707,2022,Elton John & Dua Lipa,Cold Heart (PNAU Remix),2411
1708,2022,Kodak Black,Super Gremlin,2428
1709,2022,Lizzo,About Damn Time,2430
1710,2022,Future Featuring Drake & Tems,Wait For U,2441
1711,2022,Morgan Wallen,You Proof,2679
1712,2022,Jack Harlow,First Class,2700
1713,2022,Ed Sheeran,Bad Habits,2718
1714,2022,Bad Bunny,Titi Me Pregunto,2772
1715,2022,Lil Nas X,Thats What I Want,2814
1716,2022,Imagine Dragons X JID,Enemy,2868
1717,2022,Post Malone Featuring Doja Cat,I Like You (A Happier Song),2870
1718,2022,Bad Bunny & Chencho Corleone,Me Porto Bonito,2972
1719,2022,Doja Cat,Woman,2987
1720,2022,Zach Bryan,Something In The Orange,3036
1721,2022,Steve Lacy,Bad Habit,3052
1722,2022,Nicky Youre & dazy,Sunroof,3118
1723,2022,Harry Styles,Late Night Talking,3178
1724,2022,Drake Featuring 21 Savage,Jimmy Cooks,3329
1725,2022,Em Beihold,Numb Little Bug,3335
1726,2022,OneRepublic,I Ain't Worried,3357
1727,2022,Doja Cat,Vegas,3371
1728,2022,Luke Combs,The Kind Of Love We Make,3379
1729,2022,GAYLE,abcdefu,3437
1730,2022,Kate Bush,Running Up That Hill (A Deal With God),3441
1731,2022,Adele,Easy On Me,3445
1732,2022,Cole Swindell,She Had Me At Heads Carolina,3470
1733,2022,Lil Baby,In A Minute,3518
1734,2022,Bad Bunny,Moscow Mule,3519
1735,2022,"Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast",We Don't Talk About Bruno,3538
1736,2022,Doja Cat,Need To Know,3557
1737,2022,Bailey Zimmerman,Fall In Love,3581
1738,2022,Lil Nas X & Jack Harlow,Industry Baby,3606
1739,2022,Nicki Minaj,Super Freaky Girl,3648
1740,2022,Cody Johnson,'Til You Can't,3665
1741,2022,Dove Cameron,Boyfriend,3691
1742,2022,Bailey Zimmerman,Rock And A Hard Place,3705
1743,2022,Post Malone & The Weeknd,One Right Now,3710
1744,2022,Joji,Glimpse Of Us,3771
1745,2022,Beyonce,Break My Soul,3807
1746,2022,Muni Long,Hrs And Hrs,3822
1747,2022,Dua Lipa,Levitating,3822
1748,2022,The Weeknd & Ariana Grande,Save Your Tears,3850
1749,2022,Olivia Rodrigo,Good 4 U,3863
1750,2022,Gunna & Future Featuring Young Thug,Pushin P,3879
1751,2022,Becky G X Karol G,MAMIII,3890
1752,2022,Megan Thee Stallion & Dua Lipa,Sweetest Pie,3915
1753,2022,Karol G,Provenza,3923
1754,2022,David Guetta & Bebe Rexha,I'm Good (Blue),3937
1755,2022,Jessica Darrow,Surface Pressure,3949
1756,2022,SZA,I Hate U,3958
1757,2022,Walker Hayes,AA,3964
1758,2022,Tyler Hubbard,5 Foot 9,3966
1759,2022,Camila Cabello Featuring Ed Sheeran,Bam Bam,3997
1760,2022,Sam Smith & Kim Petras,Unholy,4007
1761,2022,Bad Bunny,Efecto,4009
1762,2022,Walker Hayes,Fancy Like,4042
1763,2022,Jelly Roll,Son Of A Sinner,4064
1764,2022,Doja Cat & The Weeknd,You Right,4067
1765,2022,The Weeknd & Ariana Grande,Die For You,4090
1766,2022,Lauren Spencer-Smith,Fingers Crossed,4112
1767,2022,Jordan Davis Featuring Luke Bryan,Buy Dirt,4120
1768,2022,Beyonce,Cuff It,4137
1769,2022,Chris Brown,Under The Influence,4147
1770,2022,Doja Cat,Get Into It (Yuh),4161
1771,2022,Morgan Wallen,Sand In My Boots,4191
1772,2022,Bad Bunny & Rauw Alejandro,Party,4200
1773,2022,Luke Combs,Doin' This,4236
1774,2022,Kane Brown,Like I Love Country Music,4240
1775,2022,Parmalee,Take My Name,4262
1776,2022,Bad Bunny,Despues de La Playa,4271
1777,2022,CKay,Love Nwantiti (Ah Ah Ah),4273
1778,2022,Lil Durk Featuring Gunna,What Happened To Virgil,4277
1779,2022,Elton John & Britney Spears,Hold Me Closer,4296
1780,2022,Bad Bunny & Bomba Estereo,Ojitos Lindos,4323
1781,2022,Charlie Puth Featuring Jung Kook,Left And Right,4326
1782,2022,Sia,Unstoppable,4328
1783,2022,Jax,Victoria's Secret,4328
1784,2022,Cole Swindell / Lainey Wilson,Never Say Never,4339
1785,2022,Jason Aldean,Trouble With A Heartbreak,4354
1786,2022,Scotty McCreery,Damn Strait,4354
1787,2022,Jon Pardi,Last Night Lonely,4363
1788,2022,Taylor Swift,Anti-Hero,4371
1789,2022,Lil Durk Featuring Morgan Wallen,Broadway Girls,4374
1790,2022,SleazyWorld Go Featuring Lil Baby,Sleazy Flow,4377
1791,2022,GloRilla & Cardi B,Tomorrow 2,4379
1792,2022,Charlie Puth,Light Switch,4379
1793,2022,Tate McRae,She's All I Wanna Be,4380
1794,2022,Yung Gravy,Betty (Get Money),4384
1795,2022,"Stephanie Beatriz, Olga Merediz & Encanto Cast",The Family Madrigal,4392
1796,2022,Kane Brown With Katelyn Brown,Thank God,4399
1797,2022,Silk Sonic (Bruno Mars & Anderson .Paak),Smokin Out The Window,4407
1798,2022,Drake Featuring 21 Savage & Project Pat,Knife Talk,4417
1799,2022,"Dierks Bentley, BRELAND & HARDY",Beers On Me,4421
1800,2023,SZA,Kill Bill,2810
1801,2023,"Metro Boomin, The Weeknd & 21 Savage",Creepin',2886
1802,2023,Taylor Swift,Anti-Hero,2928
1803,2023,The Weeknd & Ariana Grande,Die For You,2934
1804,2023,Miley Cyrus,Flowers,3074
1805,2023,David Guetta & Bebe Rexha,I'm Good (Blue),3165
1806,2023,Rema & Selena Gomez,Calm Down,3166
1807,2023,Morgan Wallen,You Proof,3187
1808,2023,Bailey Zimmerman,Rock And A Hard Place,3196
1809,2023,Zach Bryan,Something In The Orange,3284
1810,2023,Morgan Wallen,Last Night,3297
1811,2023,Harry Styles,As It Was,3298
1812,2023,Chris Brown,Under The Influence,3346
1813,2023,Morgan Wallen,Thought You Should Know,3373
1814,2023,Kane Brown With Katelyn Brown,Thank God,3399
1815,2023,Sam Smith & Kim Petras,Unholy,3438
1816,2023,Miguel,Sure Thing,3471
1817,2023,PinkPantheress & Ice Spice,"Boy's A Liar, Pt. 2",3534
1818,2023,Coi Leray,Players,3546
1819,2023,Lil Uzi Vert,Just Wanna Rock,3581
1820,2023,SZA,Snooze,3616
1821,2023,Drake & 21 Savage,Rich Flex,3663
1822,2023,Morgan Wallen,One Thing At A Time,3784
1823,2023,Taylor Swift,Lavender Haze,3810
1824,2023,RAYE Featuring 070 Shake,Escapism,3840
1825,2023,"Metro Boomin, Future & Chris Brown",Superhero (Heroes & Villains),3848
1826,2023,Toosii,Favorite Song,3880
1827,2023,Beyonce,Cuff It,3970
1828,2023,Morgan Wallen,Thinkin' Bout Me,4057
1829,2023,Eslabon Armado X Peso Pluma,Ella Baila Sola,4076
1830,2023,JVKE,Golden Hour,4109
1831,2023,Megan Moroney,Tennessee Orange,4161
1832,2023,HARDY Featuring Lainey Wilson,Wait In The Truck,4163
1833,2023,Luke Combs,"Going, Going, Gone",4167
1834,2023,Stephen Sanchez,Until I Found You,4168
1835,2023,Lainey Wilson,Heart Like A Truck,4174
1836,2023,Drake & 21 Savage,Spin Bout U,4205
1837,2023,Fuerza Regida X Grupo Frontera,Bebe Dame,4212
1838,2023,Luke Combs,Fast Car,4231
1839,2023,Yng Lvcas x Peso Pluma,La Bebe,4234
1840,2023,Luke Combs,Love You Anyway,4237
1841,2023,Karol G x Shakira,TQG,4251
1842,2023,SZA,Shirt,4266
1843,2023,Parker McCollum,Handle On You,4309
1844,2023,Meghan Trainor,Made You Look,4344
1845,2023,Jordan Davis,Next Thing You Know,4376
1846,2023,Drake,Search & Rescue,4383
1847,2023,Corey Kent,Wild As Her,4407
1848,2023,Lady Gaga,Bloody Mary,4417
1849,2023,Ed Sheeran,Eyes Closed,4446
1850,2023,Tyler Hubbard,Dancin' In The Country,4452
1851,2023,Grupo Frontera X Bad Bunny,Un x100to,4454
1852,2023,Steve Lacy,Bad Habit,4454
1853,2023,Peso Pluma X Natanael Cano,PRC,4498
1854,2023,Bizarrap & Shakira,"Bzrp Music Sessions, Vol. 53",4508
1855,2023,SZA,Nobody Gets Me,4509
1856,2023,Fifty Fifty,Cupid,4511
1857,2023,Morgan Wallen,I Wrote The Book,4527
1858,2023,"Gabito Ballesteros, Peso Pluma & Natanael Cano",AMG,4530
1859,2023,Post Malone,Chemical,4537
1860,2023,Peso Pluma,Por Las Noches,4561
1861,2023,Morgan Wallen,Everything I Love,4597
1862,2023,Morgan Wallen,Ain't That Some,4611
1863,2023,Post Malone Featuring Doja Cat,I Like You (A Happier Song),4612
1864,2023,Carin Leon X Grupo Frontera,Que Vuelvas,4636
1865,2023,Future Featuring Drake & Tems,Wait For U,4637
1866,2023,Sabrina Carpenter,Nonsense,4640
1867,2023,Carly Pearce,What He Didn't Do,4641
1868,2023,NLE Choppa,Slut Me Out,4644
1869,2023,Luke Combs,The Kind Of Love We Make,4651
1870,2023,Rihanna,Lift Me Up,4660
1871,2023,Ice Spice & Nicki Minaj,Princess Diana,4674
1872,2023,GloRilla & Cardi B,Tomorrow 2,4680
1873,2023,Morgan Wallen Featuring ERNEST,Cowgirls,4685
1874,2023,Taylor Swift Featuring Ice Spice,Karma,4686
1875,2023,Jelly Roll,Need A Favor,4712
1876,2023,Cole Swindell,She Had Me At Heads Carolina,4716
1877,2023,Nicki Minaj,Red Ruby Da Sleeze,4716
1878,2023,SZA,Low,4731
1879,2023,Lizzo,About Damn Time,4740
1880,2023,Superstar Pride,Painting Pictures,4755
1881,2023,Sia,Unstoppable,4755
1882,2023,Jordan Davis,What My World Spins Around,4760
1883,2023,Lil Durk Featuring J. Cole,All My Life,4770
1884,2023,David Kushner,Daylight,4813
1885,2023,Morgan Wallen Featuring Eric Church,Man Made A Bar,4821
1886,2023,"Tyler, The Creator Featuring Kali Uchis",See You Again,4826
1887,2023,Rod Wave,Fight The Feeling,4832
1888,2023,Lil Baby,Freestyle,4835
1889,2023,Nicki Minaj,Super Freaky Girl,4844
1890,2023,Lil Baby,Low Down,4853
1891,2023,The Kid LAROI,Love Again,4855
1892,2023,Junior H x Peso Pluma,El Azul,4856
1893,2023,Ice Spice,In Ha Mood,4860
1894,2023,Zach Bryan Featuring Maggie Rogers,Dawns,4864
1895,2023,Cody Johnson,Human,4873
1896,2023,Kali,Area Codes,4874
1897,2023,Coco Jones,ICU,4889
1898,2023,"Metro Boomin, Travis Scott & Young Thug",Trance,4893
1899,2023,Lizzo Featuring SZA,Special,4903
