,date,rank,artist,song,year
8,2017-07-22,9,Bruno Mars,Versace On The Floor,2017
9,2017-07-22,10,Chris Brown,Privacy,2017
10,2017-07-22,11,SZA Featuring Travis Scott,Love Galore,2017
11,2017-07-22,12,Calvin Harris Featuring Future & Khalid,Rollin,2017
12,2017-07-22,13,The Weeknd,Reminder,2017
13,2017-07-22,14,Trey Songz,Nobody Else But You,2017
14,2017-07-22,15,Khalid,Young Dumb & Broke,2017
15,2017-07-22,16,blackbear,Do Re Mi,2017
16,2017-07-22,17,SZA,The Weekend,2017
17,2017-07-22,18,DJ Khaled Featuring Beyonce & JAY Z,Shining,2017
18,2017-07-22,19,Bryson Tiller,Somethin Tells Me,2017
19,2017-07-22,20,Jacquees,B.E.D.,2017
20,2017-07-22,21,DJ Khaled & Calvin Harris Featuring Travis Scott & Jeremih,Don't Quit,2017
21,2017-07-22,22,Calvin Harris Featuring Kehlani & Lil Yachty,Faking It,2017
22,2017-07-22,23,blackbear,idfc,2017
23,2017-07-22,24,Calvin Harris Featuring Nicki Minaj,Skrt On Me,2017
24,2017-07-22,25,DeJ Loaf,No Fear,2017
0,2017-07-29,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-07-29,2,Bruno Mars,That's What I Like,2017
2,2017-07-29,3,Childish Gambino,Redbone,2017
3,2017-07-29,4,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
4,2017-07-29,5,Calvin Harris Featuring Frank Ocean & Migos,Slide,2017
5,2017-07-29,6,Bruno Mars,Versace On The Floor,2017
6,2017-07-29,7,SZA Featuring Travis Scott,Love Galore,2017
7,2017-07-29,8,Drake,Passionfruit,2017
8,2017-07-29,9,Chris Brown,Privacy,2017
9,2017-07-29,10,Drake,Signs,2017
10,2017-07-29,11,The Weeknd,Reminder,2017
11,2017-07-29,12,Calvin Harris Featuring Future & Khalid,Rollin,2017
12,2017-07-29,13,Khalid,Young Dumb & Broke,2017
13,2017-07-29,14,blackbear,Do Re Mi,2017
14,2017-07-29,15,SZA,The Weekend,2017
15,2017-07-29,16,Trey Songz,Nobody Else But You,2017
16,2017-07-29,17,Jacquees,B.E.D.,2017
17,2017-07-29,18,DeJ Loaf,No Fear,2017
18,2017-07-29,19,Bryson Tiller,Somethin Tells Me,2017
19,2017-07-29,20,DJ Khaled Featuring Beyonce & JAY Z,Shining,2017
20,2017-07-29,21,blackbear,idfc,2017
21,2017-07-29,22,Khalid,Saved,2017
22,2017-07-29,23,SZA,Broken Clocks,2017
23,2017-07-29,24,Drake,Teenage Fever,2017
24,2017-07-29,25,Future Featuring Rihanna,Selfish,2017
0,2017-08-05,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-08-05,2,Bruno Mars,That's What I Like,2017
2,2017-08-05,3,Childish Gambino,Redbone,2017
3,2017-08-05,4,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
4,2017-08-05,5,Bruno Mars,Versace On The Floor,2017
5,2017-08-05,6,Calvin Harris Featuring Frank Ocean & Migos,Slide,2017
6,2017-08-05,7,SZA Featuring Travis Scott,Love Galore,2017
7,2017-08-05,8,Drake,Passionfruit,2017
8,2017-08-05,9,Chris Brown,Privacy,2017
9,2017-08-05,10,Drake,Signs,2017
10,2017-08-05,11,The Weeknd,Reminder,2017
11,2017-08-05,12,Khalid,Young Dumb & Broke,2017
12,2017-08-05,13,Calvin Harris Featuring Future & Khalid,Rollin,2017
13,2017-08-05,14,blackbear,Do Re Mi,2017
14,2017-08-05,15,SZA,The Weekend,2017
15,2017-08-05,16,Jacquees,B.E.D.,2017
16,2017-08-05,17,Trey Songz,Nobody Else But You,2017
17,2017-08-05,18,DeJ Loaf,No Fear,2017
18,2017-08-05,19,Bryson Tiller,Somethin Tells Me,2017
19,2017-08-05,20,blackbear,idfc,2017
20,2017-08-05,21,DJ Khaled Featuring Beyonce & JAY Z,Shining,2017
21,2017-08-05,22,Khalid,Saved,2017
22,2017-08-05,23,Drake,Teenage Fever,2017
23,2017-08-05,24,SZA,Broken Clocks,2017
24,2017-08-05,25,Tamar Braxton,My Man,2017
0,2017-08-12,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-08-12,2,Bruno Mars,That's What I Like,2017
2,2017-08-12,3,Childish Gambino,Redbone,2017
3,2017-08-12,4,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
4,2017-08-12,5,SZA Featuring Travis Scott,Love Galore,2017
5,2017-08-12,6,Bruno Mars,Versace On The Floor,2017
6,2017-08-12,7,Calvin Harris Featuring Frank Ocean & Migos,Slide,2017
7,2017-08-12,8,Chris Brown,Privacy,2017
8,2017-08-12,9,Drake,Passionfruit,2017
9,2017-08-12,10,Khalid,Young Dumb & Broke,2017
10,2017-08-12,11,Drake,Signs,2017
11,2017-08-12,12,The Weeknd,Reminder,2017
12,2017-08-12,13,SZA,The Weekend,2017
13,2017-08-12,14,Calvin Harris Featuring Future & Khalid,Rollin,2017
14,2017-08-12,15,blackbear,Do Re Mi,2017
15,2017-08-12,16,Jacquees,B.E.D.,2017
16,2017-08-12,17,DeJ Loaf,No Fear,2017
17,2017-08-12,18,Trey Songz,Nobody Else But You,2017
18,2017-08-12,19,blackbear,idfc,2017
19,2017-08-12,20,DJ Khaled Featuring Beyonce & JAY Z,Shining,2017
20,2017-08-12,21,Khalid,Saved,2017
21,2017-08-12,22,Bryson Tiller,Somethin Tells Me,2017
22,2017-08-12,23,Tamar Braxton,My Man,2017
23,2017-08-12,24,SZA,Broken Clocks,2017
24,2017-08-12,25,Drake,Teenage Fever,2017
0,2017-08-19,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-08-19,2,Bruno Mars,That's What I Like,2017
2,2017-08-19,3,Childish Gambino,Redbone,2017
3,2017-08-19,4,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
4,2017-08-19,5,SZA Featuring Travis Scott,Love Galore,2017
5,2017-08-19,6,Bruno Mars,Versace On The Floor,2017
6,2017-08-19,7,Khalid,Young Dumb & Broke,2017
7,2017-08-19,8,The Weeknd,Reminder,2017
8,2017-08-19,9,blackbear,Do Re Mi,2017
9,2017-08-19,10,Chris Brown,Privacy,2017
10,2017-08-19,11,Drake,Passionfruit,2017
11,2017-08-19,12,SZA,The Weekend,2017
12,2017-08-19,13,Drake,Signs,2017
13,2017-08-19,14,Jacquees,B.E.D.,2017
14,2017-08-19,15,Calvin Harris Featuring Future & Khalid,Rollin,2017
15,2017-08-19,16,DeJ Loaf,No Fear,2017
16,2017-08-19,17,Trey Songz,Nobody Else But You,2017
17,2017-08-19,18,blackbear,idfc,2017
18,2017-08-19,19,Khalid,Saved,2017
19,2017-08-19,20,DJ Khaled Featuring Beyonce & JAY Z,Shining,2017
20,2017-08-19,21,SZA,Broken Clocks,2017
21,2017-08-19,22,Tamar Braxton,My Man,2017
22,2017-08-19,23,Ne-Yo,Another Love Song,2017
23,2017-08-19,24,Bryson Tiller,Run Me Dry,2017
24,2017-08-19,25,SZA,Garden (Say It Like That),2017
0,2017-08-26,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-08-26,2,Bruno Mars,That's What I Like,2017
2,2017-08-26,3,Childish Gambino,Redbone,2017
3,2017-08-26,4,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
4,2017-08-26,5,SZA Featuring Travis Scott,Love Galore,2017
5,2017-08-26,6,Bruno Mars,Versace On The Floor,2017
6,2017-08-26,7,Khalid,Young Dumb & Broke,2017
7,2017-08-26,8,The Weeknd,Reminder,2017
8,2017-08-26,9,blackbear,Do Re Mi,2017
9,2017-08-26,10,SZA,The Weekend,2017
10,2017-08-26,11,Chris Brown,Privacy,2017
11,2017-08-26,12,Jacquees,B.E.D.,2017
12,2017-08-26,13,Drake,Signs,2017
13,2017-08-26,14,Calvin Harris Featuring Future & Khalid,Rollin,2017
14,2017-08-26,15,DeJ Loaf,No Fear,2017
15,2017-08-26,16,blackbear,idfc,2017
16,2017-08-26,17,Trey Songz,Nobody Else But You,2017
17,2017-08-26,18,Khalid,Saved,2017
18,2017-08-26,19,SZA,Broken Clocks,2017
19,2017-08-26,20,Bryson Tiller,Run Me Dry,2017
20,2017-08-26,21,Tamar Braxton,My Man,2017
21,2017-08-26,22,DJ Khaled Featuring Beyonce & JAY Z,Shining,2017
22,2017-08-26,23,SZA,Garden (Say It Like That),2017
23,2017-08-26,24,Drake,Teenage Fever,2017
24,2017-08-26,25,Khalid,8TEEN,2017
0,2017-09-02,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-09-02,2,Bruno Mars,That's What I Like,2017
2,2017-09-02,3,Childish Gambino,Redbone,2017
3,2017-09-02,4,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
4,2017-09-02,5,Bruno Mars,Versace On The Floor,2017
5,2017-09-02,6,SZA Featuring Travis Scott,Love Galore,2017
6,2017-09-02,7,Khalid,Young Dumb & Broke,2017
7,2017-09-02,8,blackbear,Do Re Mi,2017
8,2017-09-02,9,SZA,The Weekend,2017
9,2017-09-02,10,Jacquees,B.E.D.,2017
10,2017-09-02,11,Chris Brown,Privacy,2017
11,2017-09-02,12,Drake,Signs,2017
12,2017-09-02,13,DeJ Loaf,No Fear,2017
13,2017-09-02,14,Calvin Harris Featuring Future & Khalid,Rollin,2017
14,2017-09-02,15,blackbear,idfc,2017
15,2017-09-02,16,Khalid,Saved,2017
16,2017-09-02,17,Bryson Tiller,Run Me Dry,2017
17,2017-09-02,18,Trey Songz,Nobody Else But You,2017
18,2017-09-02,19,SZA,Broken Clocks,2017
19,2017-09-02,20,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,2017
20,2017-09-02,21,DJ Khaled Featuring Beyonce & JAY Z,Shining,2017
21,2017-09-02,22,Tamar Braxton,My Man,2017
22,2017-09-02,23,Sevyn Streeter,Before I Do,2017
23,2017-09-02,24,Chris Brown,Questions,2017
24,2017-09-02,25,SZA,Garden (Say It Like That),2017
0,2017-09-09,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-09-09,2,Bruno Mars,That's What I Like,2017
2,2017-09-09,3,Childish Gambino,Redbone,2017
3,2017-09-09,4,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
4,2017-09-09,5,SZA Featuring Travis Scott,Love Galore,2017
5,2017-09-09,6,Khalid,Young Dumb & Broke,2017
6,2017-09-09,7,Bruno Mars,Versace On The Floor,2017
7,2017-09-09,8,blackbear,Do Re Mi,2017
8,2017-09-09,9,SZA,The Weekend,2017
9,2017-09-09,10,Jacquees,B.E.D.,2017
10,2017-09-09,11,Chris Brown,Questions,2017
11,2017-09-09,12,Chris Brown,Privacy,2017
12,2017-09-09,13,DeJ Loaf,No Fear,2017
13,2017-09-09,14,Drake,Signs,2017
14,2017-09-09,15,Calvin Harris Featuring Future & Khalid,Rollin,2017
15,2017-09-09,16,blackbear,idfc,2017
16,2017-09-09,17,Bryson Tiller,Run Me Dry,2017
17,2017-09-09,18,Khalid,Saved,2017
18,2017-09-09,19,SZA,Broken Clocks,2017
19,2017-09-09,20,Trey Songz,Nobody Else But You,2017
20,2017-09-09,21,Sevyn Streeter,Before I Do,2017
21,2017-09-09,22,SZA,Garden (Say It Like That),2017
22,2017-09-09,23,Khalid,8TEEN,2017
23,2017-09-09,24,DJ Khaled Featuring Beyonce & JAY Z,Shining,2017
24,2017-09-09,25,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,2017
0,2017-10-14,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-10-14,2,Bruno Mars,That's What I Like,2017
2,2017-10-14,3,Khalid,Young Dumb & Broke,2017
3,2017-10-14,4,SZA Featuring Travis Scott,Love Galore,2017
4,2017-10-14,5,blackbear,Do Re Mi,2017
5,2017-10-14,6,SZA,The Weekend,2017
6,2017-10-14,7,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
7,2017-10-14,8,XXXTENTACION Featuring Trippie Redd,F**k Love,2017
8,2017-10-14,9,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,2017
9,2017-10-14,10,Jacquees,B.E.D.,2017
10,2017-10-14,11,Chris Brown,Questions,2017
11,2017-10-14,12,Miguel Featuring Travis Scott,Sky Walker,2017
12,2017-10-14,13,Bruno Mars,Versace On The Floor,2017
13,2017-10-14,14,Tank,When We,2017
14,2017-10-14,15,Jhene Aiko,While We're Young,2017
15,2017-10-14,16,Bryson Tiller,Run Me Dry,2017
16,2017-10-14,17,DeJ Loaf,No Fear,2017
17,2017-10-14,18,blackbear,idfc,2017
18,2017-10-14,19,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,2017
19,2017-10-14,20,Khalid,Saved,2017
20,2017-10-14,21,The Weeknd & Ariana Grande,Die For You,2017
21,2017-10-14,22,Daniel Caesar Featuring Kali Uchis,Get You,2017
22,2017-10-14,23,Tory Lanez,Shooters,2017
23,2017-10-14,24,Jhene Aiko Featuring Big Sean,Moments,2017
24,2017-10-14,25,SZA,Broken Clocks,2017
0,2017-09-30,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-09-30,2,Bruno Mars,That's What I Like,2017
2,2017-09-30,3,Khalid,Young Dumb & Broke,2017
3,2017-09-30,4,SZA Featuring Travis Scott,Love Galore,2017
4,2017-09-30,5,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
5,2017-09-30,6,blackbear,Do Re Mi,2017
6,2017-09-30,7,SZA,The Weekend,2017
7,2017-09-30,8,XXXTENTACION Featuring Trippie Redd,F**k Love,2017
8,2017-09-30,9,Jacquees,B.E.D.,2017
9,2017-09-30,10,Bruno Mars,Versace On The Floor,2017
10,2017-09-30,11,Chris Brown,Questions,2017
11,2017-09-30,12,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,2017
12,2017-09-30,13,Miguel Featuring Travis Scott,Sky Walker,2017
13,2017-09-30,14,Chris Brown,Privacy,2017
14,2017-09-30,15,DeJ Loaf,No Fear,2017
15,2017-09-30,16,Tank,When We,2017
16,2017-09-30,17,Drake,Signs,2017
17,2017-09-30,18,XXXTENTACION,Depression & Obsession,2017
18,2017-09-30,19,blackbear,idfc,2017
19,2017-09-30,20,Bryson Tiller,Run Me Dry,2017
20,2017-09-30,21,XXXTENTACION,Save Me,2017
21,2017-09-30,22,Khalid,Saved,2017
22,2017-09-30,23,Calvin Harris Featuring Future & Khalid,Rollin,2017
23,2017-09-30,24,Daniel Caesar Featuring Kali Uchis,Get You,2017
24,2017-09-30,25,SZA,Broken Clocks,2017
0,2017-09-16,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-09-16,2,Bruno Mars,That's What I Like,2017
2,2017-09-16,3,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
3,2017-09-16,4,Khalid,Young Dumb & Broke,2017
4,2017-09-16,5,SZA Featuring Travis Scott,Love Galore,2017
5,2017-09-16,6,XXXTENTACION Featuring Trippie Redd,F**k Love,2017
6,2017-09-16,7,blackbear,Do Re Mi,2017
7,2017-09-16,8,SZA,The Weekend,2017
8,2017-09-16,9,Bruno Mars,Versace On The Floor,2017
9,2017-09-16,10,Jacquees,B.E.D.,2017
10,2017-09-16,11,XXXTENTACION,Depression & Obsession,2017
11,2017-09-16,12,XXXTENTACION,Save Me,2017
12,2017-09-16,13,Chris Brown,Questions,2017
13,2017-09-16,14,Miguel Featuring Travis Scott,Sky Walker,2017
14,2017-09-16,15,DeJ Loaf,No Fear,2017
15,2017-09-16,16,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,2017
16,2017-09-16,17,XXXTENTACION,Orlando,2017
17,2017-09-16,18,Chris Brown,Privacy,2017
18,2017-09-16,19,XXXTENTACION,Dead Inside (Interlude),2017
19,2017-09-16,20,Drake,Signs,2017
20,2017-09-16,21,Calvin Harris Featuring Future & Khalid,Rollin,2017
21,2017-09-16,22,XXXTENTACION,Ayala (Outro),2017
22,2017-09-16,23,Daniel Caesar Featuring Kali Uchis,Get You,2017
23,2017-09-16,24,Khalid,Saved,2017
24,2017-09-16,25,Bryson Tiller,Run Me Dry,2017
0,2017-09-23,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-09-23,2,Bruno Mars,That's What I Like,2017
2,2017-09-23,3,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
3,2017-09-23,4,Khalid,Young Dumb & Broke,2017
4,2017-09-23,5,SZA Featuring Travis Scott,Love Galore,2017
5,2017-09-23,6,XXXTENTACION Featuring Trippie Redd,F**k Love,2017
6,2017-09-23,7,blackbear,Do Re Mi,2017
7,2017-09-23,8,SZA,The Weekend,2017
8,2017-09-23,9,Jacquees,B.E.D.,2017
9,2017-09-23,10,Bruno Mars,Versace On The Floor,2017
10,2017-09-23,11,Chris Brown,Questions,2017
11,2017-09-23,12,Miguel Featuring Travis Scott,Sky Walker,2017
12,2017-09-23,13,DeJ Loaf,No Fear,2017
13,2017-09-23,14,Chris Brown,Privacy,2017
14,2017-09-23,15,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,2017
15,2017-09-23,16,XXXTENTACION,Depression & Obsession,2017
16,2017-09-23,17,XXXTENTACION,Save Me,2017
17,2017-09-23,18,Drake,Signs,2017
18,2017-09-23,19,Tank,When We,2017
19,2017-09-23,20,Calvin Harris Featuring Future & Khalid,Rollin,2017
20,2017-09-23,21,Frank Ocean,Provider,2017
21,2017-09-23,22,XXXTENTACION,Orlando,2017
22,2017-09-23,23,Jason Derulo,If I'm Lucky,2017
23,2017-09-23,24,blackbear,idfc,2017
24,2017-09-23,25,Khalid,Saved,2017
0,2017-10-07,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-10-07,2,Bruno Mars,That's What I Like,2017
2,2017-10-07,3,Khalid,Young Dumb & Broke,2017
3,2017-10-07,4,SZA Featuring Travis Scott,Love Galore,2017
4,2017-10-07,5,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
5,2017-10-07,6,blackbear,Do Re Mi,2017
6,2017-10-07,7,SZA,The Weekend,2017
7,2017-10-07,8,XXXTENTACION Featuring Trippie Redd,F**k Love,2017
8,2017-10-07,9,Jacquees,B.E.D.,2017
9,2017-10-07,10,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,2017
10,2017-10-07,11,Chris Brown,Questions,2017
11,2017-10-07,12,Bruno Mars,Versace On The Floor,2017
12,2017-10-07,13,Miguel Featuring Travis Scott,Sky Walker,2017
13,2017-10-07,14,Chris Brown,Privacy,2017
14,2017-10-07,15,Tank,When We,2017
15,2017-10-07,16,DeJ Loaf,No Fear,2017
16,2017-10-07,17,Bryson Tiller,Run Me Dry,2017
17,2017-10-07,18,blackbear,idfc,2017
18,2017-10-07,19,Khalid,Saved,2017
19,2017-10-07,20,Drake,Signs,2017
20,2017-10-07,21,Daniel Caesar Featuring Kali Uchis,Get You,2017
21,2017-10-07,22,XXXTENTACION,Depression & Obsession,2017
22,2017-10-07,23,SZA,Broken Clocks,2017
23,2017-10-07,24,Calvin Harris Featuring Future & Khalid,Rollin,2017
24,2017-10-07,25,Sevyn Streeter,Before I Do,2017
0,2017-10-21,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-10-21,2,Bruno Mars,That's What I Like,2017
2,2017-10-21,3,Khalid,Young Dumb & Broke,2017
3,2017-10-21,4,SZA Featuring Travis Scott,Love Galore,2017
4,2017-10-21,5,blackbear,Do Re Mi,2017
5,2017-10-21,6,SZA,The Weekend,2017
6,2017-10-21,7,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
7,2017-10-21,8,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,2017
8,2017-10-21,9,XXXTENTACION Featuring Trippie Redd,F**k Love,2017
9,2017-10-21,10,Jacquees,B.E.D.,2017
10,2017-10-21,11,Chris Brown,Questions,2017
11,2017-10-21,12,Miguel Featuring Travis Scott,Sky Walker,2017
12,2017-10-21,13,Tank,When We,2017
13,2017-10-21,14,Bruno Mars,Versace On The Floor,2017
14,2017-10-21,15,Jhene Aiko,While We're Young,2017
15,2017-10-21,16,Bryson Tiller,Run Me Dry,2017
16,2017-10-21,17,blackbear,idfc,2017
17,2017-10-21,18,The Weeknd & Ariana Grande,Die For You,2017
18,2017-10-21,19,DeJ Loaf,No Fear,2017
19,2017-10-21,20,Daniel Caesar Featuring Kali Uchis,Get You,2017
20,2017-10-21,21,Khalid,Saved,2017
21,2017-10-21,22,SZA,Broken Clocks,2017
22,2017-10-21,23,Sevyn Streeter,Before I Do,2017
23,2017-10-21,24,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,2017
24,2017-10-21,25,Khalid,8TEEN,2017
0,2017-11-11,1,Khalid,Young Dumb & Broke,2017
1,2017-11-11,2,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
2,2017-11-11,3,blackbear,Do Re Mi,2017
3,2017-11-11,4,SZA,The Weekend,2017
4,2017-11-11,5,SZA Featuring Travis Scott,Love Galore,2017
5,2017-11-11,6,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,2017
6,2017-11-11,7,XXXTENTACION Featuring Trippie Redd,F**k Love,2017
7,2017-11-11,8,Miguel Featuring Travis Scott,Sky Walker,2017
8,2017-11-11,9,Chris Brown,Questions,2017
9,2017-11-11,10,Jacquees,B.E.D.,2017
10,2017-11-11,11,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
11,2017-11-11,12,Tank,When We,2017
12,2017-11-11,13,Calvin Harris Featuring Kehlani & Lil Yachty,Faking It,2017
13,2017-11-11,14,The Weeknd & Ariana Grande,Die For You,2017
14,2017-11-11,15,blackbear,idfc,2017
15,2017-11-11,16,Jhene Aiko,While We're Young,2017
16,2017-11-11,17,Daniel Caesar Featuring Kali Uchis,Get You,2017
17,2017-11-11,18,Chris Brown Featuring Ty Dolla $ign & Verse Simmonds,Only 4 Me,2017
18,2017-11-11,19,Keyshia Cole,Incapable,2017
19,2017-11-11,20,Sevyn Streeter,Before I Do,2017
20,2017-11-11,21,Jazmine Sullivan X Bryson Tiller,Insecure,2017
21,2017-11-11,22,Khalid,Saved,2017
22,2017-11-11,23,SZA,Broken Clocks,2017
23,2017-11-11,24,Bryson Tiller,Run Me Dry,2017
24,2017-11-11,25,Daniel Caesar Featuring H.E.R.,Best Part,2017
0,2017-11-18,1,Khalid,Young Dumb & Broke,2017
1,2017-11-18,2,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
2,2017-11-18,3,blackbear,Do Re Mi,2017
3,2017-11-18,4,SZA,The Weekend,2017
4,2017-11-18,5,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,2017
5,2017-11-18,6,SZA Featuring Travis Scott,Love Galore,2017
6,2017-11-18,7,Miguel Featuring Travis Scott,Sky Walker,2017
7,2017-11-18,8,Chris Brown,Questions,2017
8,2017-11-18,9,XXXTENTACION Featuring Trippie Redd,F**k Love,2017
9,2017-11-18,10,Jacquees,B.E.D.,2017
10,2017-11-18,11,Tank,When We,2017
11,2017-11-18,12,The Weeknd & Ariana Grande,Die For You,2017
12,2017-11-18,13,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
13,2017-11-18,14,Calvin Harris Featuring Kehlani & Lil Yachty,Faking It,2017
14,2017-11-18,15,blackbear,idfc,2017
15,2017-11-18,16,Jhene Aiko,While We're Young,2017
16,2017-11-18,17,Daniel Caesar Featuring Kali Uchis,Get You,2017
17,2017-11-18,18,Tory Lanez,Shooters,2017
18,2017-11-18,19,Chris Brown,Everybody Knows,2017
19,2017-11-18,20,Chris Brown,Tempo,2017
20,2017-11-18,21,Sevyn Streeter,Before I Do,2017
21,2017-11-18,22,Jazmine Sullivan X Bryson Tiller,Insecure,2017
22,2017-11-18,23,SZA,Broken Clocks,2017
23,2017-11-18,24,Khalid,Saved,2017
24,2017-11-18,25,Chris Brown,Hope You Do,2017
0,2017-10-28,1,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts,2017
1,2017-10-28,2,Khalid,Young Dumb & Broke,2017
2,2017-10-28,3,Bruno Mars,That's What I Like,2017
3,2017-10-28,4,SZA Featuring Travis Scott,Love Galore,2017
4,2017-10-28,5,blackbear,Do Re Mi,2017
5,2017-10-28,6,SZA,The Weekend,2017
6,2017-10-28,7,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Pills And Automobiles,2017
7,2017-10-28,8,XXXTENTACION Featuring Trippie Redd,F**k Love,2017
8,2017-10-28,9,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2017
9,2017-10-28,10,Jacquees,B.E.D.,2017
10,2017-10-28,11,Chris Brown,Questions,2017
11,2017-10-28,12,Miguel Featuring Travis Scott,Sky Walker,2017
12,2017-10-28,13,Tank,When We,2017
13,2017-10-28,14,Bruno Mars,Versace On The Floor,2017
14,2017-10-28,15,The Weeknd & Ariana Grande,Die For You,2017
15,2017-10-28,16,Jhene Aiko,While We're Young,2017
16,2017-10-28,17,blackbear,idfc,2017
17,2017-10-28,18,Bryson Tiller,Run Me Dry,2017
18,2017-10-28,19,Daniel Caesar Featuring Kali Uchis,Get You,2017
19,2017-10-28,20,Sevyn Streeter,Before I Do,2017
20,2017-10-28,21,Khalid,Saved,2017
21,2017-10-28,22,SZA,Broken Clocks,2017
22,2017-10-28,23,Jazmine Sullivan X Bryson Tiller,Insecure,2017
23,2017-10-28,24,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa,2017
24,2017-10-28,25,Khalid,8TEEN,2017
0,2017-11-04,1,Khalid,Young Dumb & Broke,2017
