,date,rank,artist,song,year
27,2020-08-08,28,Vicetone & Tony Igy,Astronomia,2020
28,2020-08-08,29,Galantis x Ship Wrek x Pink Sweat$,Only A Fool,2020
29,2020-08-08,30,Lady Gaga,Free Woman,2020
30,2020-08-08,31,"Paul Woolford, Diplo & Kareen Lomax",Looking For Me,2020
31,2020-08-08,32,Kygo & Kim Petras,Broken Glass,2020
32,2020-08-08,33,Lady Gaga,911,2020
33,2020-08-08,34,Lady Gaga,Alice,2020
34,2020-08-08,35,Dimitri Vegas & Like Mike VS. Regard,Say My Name,2020
35,2020-08-08,36,Loud Luxury Featuring Morgan St. Jean,Aftertaste,2020
36,2020-08-08,37,Allen Mock x Chow Chow,Phantom,2020
37,2020-08-08,38,Lady Gaga,Replay,2020
38,2020-08-08,39,Love Regenerator x Steve Lacy,Live Without Your Love,2020
39,2020-08-08,40,Lady Gaga & Elton John,Sine From Above,2020
40,2020-08-08,41,Tiesto Featuring ILIRA,Lose You,2020
41,2020-08-08,42,deadmau5 & The Neptunes,Pomegranate,2020
42,2020-08-08,43,Lady Gaga,Fun Tonight,2020
43,2020-08-08,44,"DVBBS, blackbear & 24kGold",Tinted Eyes,2020
44,2020-08-08,45,Lady Gaga,Enigma,2020
45,2020-08-08,46,DJ Snake,Trust Nobody,2020
46,2020-08-08,47,Lady Gaga,Plastic Doll,2020
47,2020-08-08,48,Jonas Blue & MAX,Naked,2020
48,2020-08-08,49,Kygo & Zac Brown,Someday,2020
49,2020-08-08,50,Lady Gaga,Babylon,2020
0,2020-09-05,1,SAINt JHN,Roses (Imanbek Remix),2020
1,2020-09-05,2,Lady Gaga & Ariana Grande,Rain On Me,2020
2,2020-09-05,3,Topic & A7S,Breaking Me,2020
3,2020-09-05,4,Surf Mesa Featuring Emilee,ily,2020
4,2020-09-05,5,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),2020
5,2020-09-05,6,Kygo & OneRepublic,Lose Somebody,2020
6,2020-09-05,7,Joel Corry X MNEK,Head & Heart,2020
7,2020-09-05,8,Zedd & Jasmine Thompson,Funny,2020
8,2020-09-05,9,Dua Lipa + The Blessed Madonna F/ Madonna & Missy,Levitating,2020
9,2020-09-05,10,Regard & RAYE,Secrets,2020
10,2020-09-05,11,Jason Derulo X Puri X Jhorrmountain Or X Adje,Cono,2020
11,2020-09-05,12,Lady Gaga,Stupid Love,2020
12,2020-09-05,13,Lil XXEL,LMK,2020
13,2020-09-05,14,Clean Bandit & Mabel Featuring 24kGoldn,Tick Tock,2020
14,2020-09-05,15,Major Lazer Featuring Marcus Mumford,Lay Your Head On Me,2020
15,2020-09-05,16,Lady Gaga & BLACKPINK,Sour Candy,2020
16,2020-09-05,17,REZZ x Grabbitz,Someone Else,2020
17,2020-09-05,18,JVLA,Such A Whore,2020
18,2020-09-05,19,Master KG Featuring Burna Boy & Nomcebo Zikode,Jerusalema,2020
19,2020-09-05,20,Kygo x Tina Turner,What's Love Got To Do With It,2020
20,2020-09-05,21,Alesso & Liam Payne,Midnight,2020
21,2020-09-05,22,Rasster,Sad,2020
22,2020-09-05,23,Kygo & Sasha Sloan,I'll Wait,2020
23,2020-09-05,24,Kygo Featuring Zak Abel,Freedom,2020
24,2020-09-05,25,Galantis x Ship Wrek x Pink Sweat$,Only A Fool,2020
25,2020-09-05,26,"Paul Woolford, Diplo & Kareen Lomax",Looking For Me,2020
26,2020-09-05,27,Gryffin & John Martin,Cry,2020
27,2020-09-05,28,Silva Hound Featuring Michael Kovach And Chi-Chi,Addict,2020
28,2020-09-05,29,"DVBBS, blackbear & 24kGold",Tinted Eyes,2020
29,2020-09-05,30,Kygo & Kim Petras,Broken Glass,2020
30,2020-09-05,31,Lady Gaga,Free Woman,2020
31,2020-09-05,32,Lady Gaga,Alice,2020
32,2020-09-05,33,Lady Gaga,911,2020
33,2020-09-05,34,Kito & ZHU & Jeremih,Follow,2020
34,2020-09-05,35,Cannons,Fire For You,2020
35,2020-09-05,36,SVDDEN DEATH & SLANDER,Blood On Me,2020
36,2020-09-05,37,Lady Gaga,Replay,2020
37,2020-09-05,38,Love Regenerator x Steve Lacy,Live Without Your Love,2020
38,2020-09-05,39,Aluna,Envious,2020
39,2020-09-05,40,Kygo & Zac Brown,Someday,2020
40,2020-09-05,41,Sofi Tukker & Gorgon City,House Arrest,2020
41,2020-09-05,42,Tiesto Featuring ILIRA,Lose You,2020
42,2020-09-05,43,Nathan Dawe Featuring KSI,Lighter,2020
43,2020-09-05,44,Lady Gaga & Elton John,Sine From Above,2020
44,2020-09-05,45,deadmau5 & The Neptunes,Pomegranate,2020
45,2020-09-05,46,Martin Garrix Featuring John Martin,Higher Ground,2020
46,2020-09-05,47,twocolors,Lovefool,2020
47,2020-09-05,48,Don Diablo,Mr. Brightside,2020
48,2020-09-05,49,Lady Gaga,Enigma,2020
49,2020-09-05,50,Lady Gaga,Fun Tonight,2020
0,2020-08-29,1,SAINt JHN,Roses (Imanbek Remix),2020
1,2020-08-29,2,Lady Gaga & Ariana Grande,Rain On Me,2020
2,2020-08-29,3,Topic & A7S,Breaking Me,2020
3,2020-08-29,4,Surf Mesa Featuring Emilee,ily,2020
4,2020-08-29,5,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),2020
5,2020-08-29,6,Dua Lipa + The Blessed Madonna F/ Madonna & Missy,Levitating,2020
6,2020-08-29,7,Kygo & OneRepublic,Lose Somebody,2020
7,2020-08-29,8,Zedd & Jasmine Thompson,Funny,2020
8,2020-08-29,9,Joel Corry X MNEK,Head & Heart,2020
9,2020-08-29,10,Regard & RAYE,Secrets,2020
10,2020-08-29,11,Lil XXEL,LMK,2020
11,2020-08-29,12,Jason Derulo X Puri X Jhorrmountain Or X Adje,Cono,2020
12,2020-08-29,13,Lady Gaga,Stupid Love,2020
13,2020-08-29,14,Lady Gaga & BLACKPINK,Sour Candy,2020
14,2020-08-29,15,JVLA,Such A Whore,2020
15,2020-08-29,16,REZZ x Grabbitz,Someone Else,2020
16,2020-08-29,17,Kygo x Tina Turner,What's Love Got To Do With It,2020
17,2020-08-29,18,Major Lazer Featuring Marcus Mumford,Lay Your Head On Me,2020
18,2020-08-29,19,Alesso & Liam Payne,Midnight,2020
19,2020-08-29,20,Kito & ZHU & Jeremih,Follow,2020
20,2020-08-29,21,Master KG Featuring Burna Boy & Nomcebo Zikode,Jerusalema,2020
21,2020-08-29,22,Kygo & Sasha Sloan,I'll Wait,2020
22,2020-08-29,23,Rasster,Sad,2020
23,2020-08-29,24,Gryffin & John Martin,Cry,2020
24,2020-08-29,25,Kygo Featuring Zak Abel,Freedom,2020
25,2020-08-29,26,Galantis x Ship Wrek x Pink Sweat$,Only A Fool,2020
26,2020-08-29,27,"Paul Woolford, Diplo & Kareen Lomax",Looking For Me,2020
27,2020-08-29,28,"Louis The Child, Quinn XCII & Chelsea Cutler",Little Things,2020
28,2020-08-29,29,Vicetone & Tony Igy,Astronomia,2020
29,2020-08-29,30,Silva Hound Featuring Michael Kovach And Chi-Chi,Addict,2020
30,2020-08-29,31,Lady Gaga,Free Woman,2020
31,2020-08-29,32,Kygo & Kim Petras,Broken Glass,2020
32,2020-08-29,33,Lady Gaga,911,2020
33,2020-08-29,34,Lady Gaga,Alice,2020
34,2020-08-29,35,"DVBBS, blackbear & 24kGold",Tinted Eyes,2020
35,2020-08-29,36,Nathan Dawe Featuring KSI,Lighter,2020
36,2020-08-29,37,Lady Gaga,Replay,2020
37,2020-08-29,38,Sofi Tukker & Gorgon City,House Arrest,2020
38,2020-08-29,39,Love Regenerator x Steve Lacy,Live Without Your Love,2020
39,2020-08-29,40,"SG Lewis, Robyn & Channel Tres",Impact,2020
40,2020-08-29,41,Cannons,Fire For You,2020
41,2020-08-29,42,Kygo & Zac Brown,Someday,2020
42,2020-08-29,43,deadmau5 & The Neptunes,Pomegranate,2020
43,2020-08-29,44,Tiesto & Vintage Culture,Coffee (Give Me Something),2020
44,2020-08-29,45,Jan Johnston & DJ Xquizit,Disorientated,2020
45,2020-08-29,46,Lady Gaga & Elton John,Sine From Above,2020
46,2020-08-29,47,Tiesto Featuring ILIRA,Lose You,2020
47,2020-08-29,48,Kylie Minogue,Say Something,2020
48,2020-08-29,49,Martin Garrix Featuring John Martin,Higher Ground,2020
49,2020-08-29,50,BRONSON Featuring lau.ra,Heart Attack,2020
0,2020-09-26,1,SAINt JHN,Roses (Imanbek Remix),2020
1,2020-09-26,2,Marshmello & Demi Lovato,OK Not To Be OK,2020
2,2020-09-26,3,Lady Gaga & Ariana Grande,Rain On Me,2020
3,2020-09-26,4,Surf Mesa Featuring Emilee,ily,2020
4,2020-09-26,5,Topic & A7S,Breaking Me,2020
5,2020-09-26,6,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),2020
6,2020-09-26,7,Kygo & OneRepublic,Lose Somebody,2020
7,2020-09-26,8,Joel Corry X MNEK,Head & Heart,2020
8,2020-09-26,9,David Guetta & Sia,Let's Love,2020
9,2020-09-26,10,Zedd & Jasmine Thompson,Funny,2020
10,2020-09-26,11,Mr Eazi X Major Lazer Featuring Nicki Minaj & K4mo,Oh My Gawd,2020
11,2020-09-26,12,Regard & RAYE,Secrets,2020
12,2020-09-26,13,Dua Lipa + The Blessed Madonna F/ Madonna & Missy,Levitating,2020
13,2020-09-26,14,Clean Bandit & Mabel Featuring 24kGoldn,Tick Tock,2020
14,2020-09-26,15,ILLENIUM,Nightlight,2020
15,2020-09-26,16,Jason Derulo X Puri X Jhorrmountain Or X Adje,Cono,2020
16,2020-09-26,17,Lady Gaga & BLACKPINK,Sour Candy,2020
17,2020-09-26,18,Master KG Featuring Burna Boy & Nomcebo Zikode,Jerusalema,2020
18,2020-09-26,19,Lil XXEL,LMK,2020
19,2020-09-26,20,Alesso & Liam Payne,Midnight,2020
20,2020-09-26,21,JVLA,Such A Whore,2020
21,2020-09-26,22,REZZ x Grabbitz,Someone Else,2020
22,2020-09-26,23,Topic X A7S Featuring Lil Baby,Why Do You Lie To Me,2020
23,2020-09-26,24,Kygo x Tina Turner,What's Love Got To Do With It,2020
24,2020-09-26,25,Sigala. & James Arthur,Lasting Lover,2020
25,2020-09-26,26,"Disclosure, Kehlani & Syd",Birthday,2020
26,2020-09-26,27,Jackson Wang x Galantis,Pretty Please,2020
27,2020-09-26,28,twocolors,Lovefool,2020
28,2020-09-26,29,Rasster,Sad,2020
29,2020-09-26,30,Lady Gaga,911,2020
30,2020-09-26,31,"Paul Woolford, Diplo & Kareen Lomax",Looking For Me,2020
31,2020-09-26,32,Cannons,Fire For You,2020
32,2020-09-26,33,Galantis x Ship Wrek x Pink Sweat$,Only A Fool,2020
33,2020-09-26,34,Lady Gaga,Free Woman,2020
34,2020-09-26,35,Gryffin & John Martin,Cry,2020
35,2020-09-26,36,"DVBBS, blackbear & 24kGold",Tinted Eyes,2020
36,2020-09-26,37,ZHU,Risky Business,2020
37,2020-09-26,38,Kygo & Kim Petras,Broken Glass,2020
38,2020-09-26,39,Lady Gaga,Alice,2020
39,2020-09-26,40,Silva Hound Featuring Michael Kovach And Chi-Chi,Addict,2020
40,2020-09-26,41,Ytram & Elderbrook,Fire,2020
41,2020-09-26,42,Lady Gaga,Replay,2020
42,2020-09-26,43,L.B.One x Datamotion x Perly I Lotry,My Mother Told Me,2020
43,2020-09-26,44,Love Regenerator x Steve Lacy,Live Without Your Love,2020
44,2020-09-26,45,Yula,Fade Away,2020
45,2020-09-26,46,Nathan Dawe Featuring KSI,Lighter,2020
46,2020-09-26,47,Tiesto Featuring ILIRA,Lose You,2020
47,2020-09-26,48,Porter Robinson,Mirror,2020
48,2020-09-26,49,Lady Gaga & Elton John,Sine From Above,2020
49,2020-09-26,50,Martin Garrix Featuring John Martin,Higher Ground,2020
0,2020-09-12,1,SAINt JHN,Roses (Imanbek Remix),2020
1,2020-09-12,2,Lady Gaga & Ariana Grande,Rain On Me,2020
2,2020-09-12,3,Surf Mesa Featuring Emilee,ily,2020
3,2020-09-12,4,Topic & A7S,Breaking Me,2020
4,2020-09-12,5,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),2020
5,2020-09-12,6,Kygo & OneRepublic,Lose Somebody,2020
6,2020-09-12,7,Joel Corry X MNEK,Head & Heart,2020
7,2020-09-12,8,Zedd & Jasmine Thompson,Funny,2020
8,2020-09-12,9,ILLENIUM,Nightlight,2020
9,2020-09-12,10,Dua Lipa + The Blessed Madonna F/ Madonna & Missy,Levitating,2020
10,2020-09-12,11,Regard & RAYE,Secrets,2020
11,2020-09-12,12,"Disclosure, Kehlani & Syd",Birthday,2020
12,2020-09-12,13,Lady Gaga,Stupid Love,2020
13,2020-09-12,14,Lady Gaga & BLACKPINK,Sour Candy,2020
14,2020-09-12,15,Jason Derulo X Puri X Jhorrmountain Or X Adje,Cono,2020
15,2020-09-12,16,Lil XXEL,LMK,2020
16,2020-09-12,17,Topic X A7S Featuring Lil Baby,Why Do You Lie To Me,2020
17,2020-09-12,18,JVLA,Such A Whore,2020
18,2020-09-12,19,Master KG Featuring Burna Boy & Nomcebo Zikode,Jerusalema,2020
19,2020-09-12,20,Kygo x Tina Turner,What's Love Got To Do With It,2020
20,2020-09-12,21,REZZ x Grabbitz,Someone Else,2020
21,2020-09-12,22,Clean Bandit & Mabel Featuring 24kGoldn,Tick Tock,2020
22,2020-09-12,23,Alesso & Liam Payne,Midnight,2020
23,2020-09-12,24,Lady Gaga,Free Woman,2020
24,2020-09-12,25,Major Lazer Featuring Marcus Mumford,Lay Your Head On Me,2020
25,2020-09-12,26,Rasster,Sad,2020
26,2020-09-12,27,Kygo Featuring Zak Abel,Freedom,2020
27,2020-09-12,28,"Paul Woolford, Diplo & Kareen Lomax",Looking For Me,2020
28,2020-09-12,29,Nathan Dawe Featuring KSI,Lighter,2020
29,2020-09-12,30,Lady Gaga,911,2020
30,2020-09-12,31,Galantis x Ship Wrek x Pink Sweat$,Only A Fool,2020
31,2020-09-12,32,Porter Robinson,Mirror,2020
32,2020-09-12,33,Cannons,Fire For You,2020
33,2020-09-12,34,Disclosure & Kelis,Watch Your Step,2020
34,2020-09-12,35,Gryffin & John Martin,Cry,2020
35,2020-09-12,36,Lady Gaga,Alice,2020
36,2020-09-12,37,Disclosure & Fatoumata Diawara,Douha (Mali Mali),2020
37,2020-09-12,38,deadmau5 & The Neptunes,Pomegranate,2020
38,2020-09-12,39,"DVBBS, blackbear & 24kGold",Tinted Eyes,2020
39,2020-09-12,40,Olivia Holt X R3HAB,Love U Again,2020
40,2020-09-12,41,Lady Gaga,Replay,2020
41,2020-09-12,42,Kygo & Kim Petras,Broken Glass,2020
42,2020-09-12,43,Silva Hound Featuring Michael Kovach And Chi-Chi,Addict,2020
43,2020-09-12,44,Disclosure & Channel Tres,Lavender,2020
44,2020-09-12,45,Disclosure & slowthai,My High,2020
45,2020-09-12,46,Disclosure,Energy,2020
46,2020-09-12,47,Lady Gaga & Elton John,Sine From Above,2020
47,2020-09-12,48,Sofi Tukker & Gorgon City,House Arrest,2020
48,2020-09-12,49,Lady Gaga,Plastic Doll,2020
49,2020-09-12,50,Lady Gaga,Fun Tonight,2020
0,2020-09-19,1,SAINt JHN,Roses (Imanbek Remix),2020
1,2020-09-19,2,Lady Gaga & Ariana Grande,Rain On Me,2020
2,2020-09-19,3,Surf Mesa Featuring Emilee,ily,2020
3,2020-09-19,4,Topic & A7S,Breaking Me,2020
4,2020-09-19,5,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),2020
5,2020-09-19,6,Kygo & OneRepublic,Lose Somebody,2020
6,2020-09-19,7,Joel Corry X MNEK,Head & Heart,2020
7,2020-09-19,8,Zedd & Jasmine Thompson,Funny,2020
8,2020-09-19,9,Regard & RAYE,Secrets,2020
9,2020-09-19,10,Dua Lipa + The Blessed Madonna F/ Madonna & Missy,Levitating,2020
10,2020-09-19,11,Marshmello & Demi Lovato,OK Not To Be OK,2020
11,2020-09-19,12,Jackson Wang x Galantis,Pretty Please,2020
12,2020-09-19,13,ILLENIUM,Nightlight,2020
13,2020-09-19,14,Sigala. & James Arthur,Lasting Lover,2020
14,2020-09-19,15,Jason Derulo X Puri X Jhorrmountain Or X Adje,Cono,2020
15,2020-09-19,16,Lady Gaga & BLACKPINK,Sour Candy,2020
16,2020-09-19,17,Clean Bandit & Mabel Featuring 24kGoldn,Tick Tock,2020
17,2020-09-19,18,Master KG Featuring Burna Boy & Nomcebo Zikode,Jerusalema,2020
18,2020-09-19,19,Lil XXEL,LMK,2020
19,2020-09-19,20,"Disclosure, Kehlani & Syd",Birthday,2020
20,2020-09-19,21,REZZ x Grabbitz,Someone Else,2020
21,2020-09-19,22,Topic X A7S Featuring Lil Baby,Why Do You Lie To Me,2020
22,2020-09-19,23,JVLA,Such A Whore,2020
23,2020-09-19,24,Kygo x Tina Turner,What's Love Got To Do With It,2020
24,2020-09-19,25,Alesso & Liam Payne,Midnight,2020
25,2020-09-19,26,Rasster,Sad,2020
26,2020-09-19,27,Lady Gaga,Free Woman,2020
27,2020-09-19,28,Lady Gaga,911,2020
28,2020-09-19,29,"Paul Woolford, Diplo & Kareen Lomax",Looking For Me,2020
29,2020-09-19,30,Ytram & Elderbrook,Fire,2020
30,2020-09-19,31,Cannons,Fire For You,2020
31,2020-09-19,32,Galantis x Ship Wrek x Pink Sweat$,Only A Fool,2020
32,2020-09-19,33,Gryffin & John Martin,Cry,2020
33,2020-09-19,34,"DVBBS, blackbear & 24kGold",Tinted Eyes,2020
34,2020-09-19,35,twocolors,Lovefool,2020
35,2020-09-19,36,Kygo & Kim Petras,Broken Glass,2020
36,2020-09-19,37,Lady Gaga,Alice,2020
37,2020-09-19,38,Silva Hound Featuring Michael Kovach And Chi-Chi,Addict,2020
38,2020-09-19,39,Lady Gaga,Replay,2020
39,2020-09-19,40,Sofi Tukker & Gorgon City,House Arrest,2020
40,2020-09-19,41,Porter Robinson,Mirror,2020
41,2020-09-19,42,Nathan Dawe Featuring KSI,Lighter,2020
42,2020-09-19,43,Love Regenerator x Steve Lacy,Live Without Your Love,2020
43,2020-09-19,44,Tiesto Featuring ILIRA,Lose You,2020
44,2020-09-19,45,Lady Gaga & Elton John,Sine From Above,2020
45,2020-09-19,46,deadmau5 & The Neptunes,Pomegranate,2020
46,2020-09-19,47,Lady Gaga,Plastic Doll,2020
47,2020-09-19,48,Kygo & Zac Brown,Someday,2020
48,2020-09-19,49,Lady Gaga,Fun Tonight,2020
49,2020-09-19,50,Lady Gaga,Enigma,2020
0,2020-10-10,1,Surf Mesa Featuring Emilee,ily,2020
1,2020-10-10,2,SAINt JHN,Roses (Imanbek Remix),2020
2,2020-10-10,3,Lady Gaga & Ariana Grande,Rain On Me,2020
3,2020-10-10,4,Topic & A7S,Breaking Me,2020
4,2020-10-10,5,Marshmello & Demi Lovato,OK Not To Be OK,2020
5,2020-10-10,6,Joel Corry X MNEK,Head & Heart,2020
6,2020-10-10,7,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),2020
7,2020-10-10,8,Kygo & OneRepublic,Lose Somebody,2020
8,2020-10-10,9,ILLENIUM,Nightlight,2020
9,2020-10-10,10,Zedd & Jasmine Thompson,Funny,2020
10,2020-10-10,11,Regard & RAYE,Secrets,2020
11,2020-10-10,12,Dua Lipa + The Blessed Madonna F/ Madonna & Missy,Levitating,2020
12,2020-10-10,13,Clean Bandit & Mabel Featuring 24kGoldn,Tick Tock,2020
13,2020-10-10,14,Lady Gaga,911,2020
14,2020-10-10,15,Master KG Featuring Burna Boy & Nomcebo Zikode,Jerusalema,2020
15,2020-10-10,16,Tiesto,The Business,2020
16,2020-10-10,17,Kygo x Donna Summer,Hot Stuff,2020
17,2020-10-10,18,Vin Diesel,Feel Like I Do,2020
18,2020-10-10,19,Lady Gaga & BLACKPINK,Sour Candy,2020
19,2020-10-10,20,"Paul Woolford, Diplo & Kareen Lomax",Looking For Me,2020
20,2020-10-10,21,Jason Derulo X Puri X Jhorrmountain Or X Adje,Cono,2020
21,2020-10-10,22,Lil XXEL,LMK,2020
22,2020-10-10,23,JVLA,Such A Whore,2020
23,2020-10-10,24,Cannons,Fire For You,2020
24,2020-10-10,25,David Guetta & Sia,Let's Love,2020
25,2020-10-10,26,Kygo x Tina Turner,What's Love Got To Do With It,2020
26,2020-10-10,27,Rasster,Sad,2020
27,2020-10-10,28,Topic X A7S Featuring Lil Baby,Why Do You Lie To Me,2020
28,2020-10-10,29,Sigala. & James Arthur,Lasting Lover,2020
29,2020-10-10,30,Galantis x Ship Wrek x Pink Sweat$,Only A Fool,2020
30,2020-10-10,31,twocolors,Lovefool,2020
31,2020-10-10,32,Kylie Minogue,Magic,2020
32,2020-10-10,33,"Disclosure, Kehlani & Syd",Birthday,2020
33,2020-10-10,34,Alison Wonderland,Bad Things,2020
34,2020-10-10,35,Alok & Ilkay Sencan Featuring Tove Lo,Don't Say Goodbye,2020
35,2020-10-10,36,Lady Gaga,Free Woman,2020
36,2020-10-10,37,"DVBBS, blackbear & 24kGold",Tinted Eyes,2020
37,2020-10-10,38,Gryffin & John Martin,Cry,2020
38,2020-10-10,39,Lady Gaga,Alice,2020
39,2020-10-10,40,Kygo & Kim Petras,Broken Glass,2020
40,2020-10-10,41,Jackson Wang x Galantis,Pretty Please,2020
41,2020-10-10,42,BONNIE X CLYDE,Love Is Killing Me,2020
42,2020-10-10,43,Mr Eazi X Major Lazer Featuring Nicki Minaj & K4mo,Oh My Gawd,2020
43,2020-10-10,44,Lady Gaga,Replay,2020
44,2020-10-10,45,Whethan Featuring Oliver Tree,Freefall,2020
45,2020-10-10,46,Becky Hill & Sigala.,Heaven On My Mind,2020
46,2020-10-10,47,Lady Gaga & Elton John,Sine From Above,2020
47,2020-10-10,48,Silva Hound Featuring Michael Kovach And Chi-Chi,Addict,2020
48,2020-10-10,49,Tiesto Featuring ILIRA,Lose You,2020
49,2020-10-10,50,Lady Gaga,Plastic Doll,2020
0,2020-10-03,1,SAINt JHN,Roses (Imanbek Remix),2020
1,2020-10-03,2,Surf Mesa Featuring Emilee,ily,2020
2,2020-10-03,3,Lady Gaga & Ariana Grande,Rain On Me,2020
3,2020-10-03,4,Topic & A7S,Breaking Me,2020
4,2020-10-03,5,Marshmello & Demi Lovato,OK Not To Be OK,2020
5,2020-10-03,6,Joel Corry X MNEK,Head & Heart,2020
6,2020-10-03,7,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),2020
7,2020-10-03,8,Kygo & OneRepublic,Lose Somebody,2020
8,2020-10-03,9,Kygo x Donna Summer,Hot Stuff,2020
9,2020-10-03,10,Lady Gaga,911,2020
10,2020-10-03,11,Zedd & Jasmine Thompson,Funny,2020
11,2020-10-03,12,Regard & RAYE,Secrets,2020
12,2020-10-03,13,ILLENIUM,Nightlight,2020
13,2020-10-03,14,Dua Lipa + The Blessed Madonna F/ Madonna & Missy,Levitating,2020
14,2020-10-03,15,Clean Bandit & Mabel Featuring 24kGoldn,Tick Tock,2020
15,2020-10-03,16,Master KG Featuring Burna Boy & Nomcebo Zikode,Jerusalema,2020
16,2020-10-03,17,Lady Gaga & BLACKPINK,Sour Candy,2020
17,2020-10-03,18,Jason Derulo X Puri X Jhorrmountain Or X Adje,Cono,2020
18,2020-10-03,19,David Guetta & Sia,Let's Love,2020
19,2020-10-03,20,Lil XXEL,LMK,2020
20,2020-10-03,21,Kygo x Tina Turner,What's Love Got To Do With It,2020
21,2020-10-03,22,JVLA,Such A Whore,2020
22,2020-10-03,23,REZZ x Grabbitz,Someone Else,2020
23,2020-10-03,24,Topic X A7S Featuring Lil Baby,Why Do You Lie To Me,2020
24,2020-10-03,25,"Paul Woolford, Diplo & Kareen Lomax",Looking For Me,2020
25,2020-10-03,26,Sigala. & James Arthur,Lasting Lover,2020
26,2020-10-03,27,Galantis x Ship Wrek x Pink Sweat$,Only A Fool,2020
27,2020-10-03,28,Gryffin & John Martin,Cry,2020
28,2020-10-03,29,twocolors,Lovefool,2020
29,2020-10-03,30,Whethan Featuring Oliver Tree,Freefall,2020
30,2020-10-03,31,Rasster,Sad,2020
31,2020-10-03,32,Cannons,Fire For You,2020
32,2020-10-03,33,"Disclosure, Kehlani & Syd",Birthday,2020
33,2020-10-03,34,Lady Gaga,Free Woman,2020
34,2020-10-03,35,Mr Eazi X Major Lazer Featuring Nicki Minaj & K4mo,Oh My Gawd,2020
35,2020-10-03,36,Lady Gaga,Alice,2020
36,2020-10-03,37,Jackson Wang x Galantis,Pretty Please,2020
37,2020-10-03,38,Pendulum,Nothing For Free,2020
38,2020-10-03,39,Lady Gaga,Replay,2020
39,2020-10-03,40,Yula,Fade Away,2020
40,2020-10-03,41,"DVBBS, blackbear & 24kGold",Tinted Eyes,2020
41,2020-10-03,42,Lady Gaga,Plastic Doll,2020
42,2020-10-03,43,Lady Gaga & Elton John,Sine From Above,2020
43,2020-10-03,44,Kygo & Kim Petras,Broken Glass,2020
44,2020-10-03,45,Lady Gaga,Enigma,2020
45,2020-10-03,46,BONNIE X CLYDE,Love Is Killing Me,2020
46,2020-10-03,47,L.B.One x Datamotion x Perly I Lotry,My Mother Told Me,2020
47,2020-10-03,48,Silva Hound Featuring Michael Kovach And Chi-Chi,Addict,2020
48,2020-10-03,49,Lady Gaga,Babylon,2020
49,2020-10-03,50,Lady Gaga,Fun Tonight,2020
0,2020-10-17,1,SAINt JHN,Roses (Imanbek Remix),2020
1,2020-10-17,2,Surf Mesa Featuring Emilee,ily,2020
2,2020-10-17,3,Lady Gaga & Ariana Grande,Rain On Me,2020
3,2020-10-17,4,Topic & A7S,Breaking Me,2020
4,2020-10-17,5,Marshmello & Demi Lovato,OK Not To Be OK,2020
5,2020-10-17,6,Joel Corry X MNEK,Head & Heart,2020
6,2020-10-17,7,Black Eyed Peas X J Balvin,RITMO (Bad Boys For Life),2020
7,2020-10-17,8,Kygo & OneRepublic,Lose Somebody,2020
8,2020-10-17,9,ILLENIUM,Nightlight,2020
9,2020-10-17,10,Regard & RAYE,Secrets,2020
10,2020-10-17,11,Zedd & Jasmine Thompson,Funny,2020
11,2020-10-17,12,Clean Bandit & Mabel Featuring 24kGoldn,Tick Tock,2020
12,2020-10-17,13,Master KG Featuring Burna Boy & Nomcebo Zikode,Jerusalema,2020
13,2020-10-17,14,Lady Gaga,911,2020
14,2020-10-17,15,Tiesto,The Business,2020
15,2020-10-17,16,Lady Gaga & BLACKPINK,Sour Candy,2020
16,2020-10-17,17,Kygo x Donna Summer,Hot Stuff,2020
17,2020-10-17,18,"Paul Woolford, Diplo & Kareen Lomax",Looking For Me,2020
18,2020-10-17,19,Cannons,Fire For You,2020
19,2020-10-17,20,Jason Derulo X Puri X Jhorrmountain Or X Adje,Cono,2020
20,2020-10-17,21,Lost Kings With Ty Dolla $ign & GASHI,Oops (I'm Sorry),2020
21,2020-10-17,22,JVLA,Such A Whore,2020
22,2020-10-17,23,Kygo x Tina Turner,What's Love Got To Do With It,2020
23,2020-10-17,24,Topic X A7S Featuring Lil Baby,Why Do You Lie To Me,2020
24,2020-10-17,25,Sigala. & James Arthur,Lasting Lover,2020
25,2020-10-17,26,twocolors,Lovefool,2020
26,2020-10-17,27,David Guetta & Sia,Let's Love,2020
27,2020-10-17,28,Rasster,Sad,2020
28,2020-10-17,29,Galantis x Ship Wrek x Pink Sweat$,Only A Fool,2020
29,2020-10-17,30,Kito & ZHU & Jeremih,Follow,2020
30,2020-10-17,31,Vin Diesel,Feel Like I Do,2020
31,2020-10-17,32,"DVBBS, blackbear & 24kGold",Tinted Eyes,2020
32,2020-10-17,33,"Disclosure, Kehlani & Syd",Birthday,2020
33,2020-10-17,34,Lady Gaga,Free Woman,2020
34,2020-10-17,35,BONNIE X CLYDE,Love Is Killing Me,2020
