,date,rank,artist,song,year
29,2012-01-08,30,AWOLNATION,Not Your Fault,2012
30,2012-01-08,31,fun. Featuring Janelle Monae,We Are Young,2012
31,2012-01-08,32,Adele,Set Fire To The Rain,2012
32,2012-01-08,33,Theory Of A Deadman,Bitch Came Back,2012
33,2012-01-08,34,Redlight King,Bullet In My Hand,2012
34,2012-01-08,35,Art Of Dying,Get Thru This,2012
35,2012-01-08,36,The Naked And Famous,Punching In A Dream,2012
36,2012-01-08,37,Mayer Hawthorne,The Walk,2012
37,2012-01-08,38,Ryan Adams,Lucky Now,2012
38,2012-01-08,39,Grouplove,Colours,2012
39,2012-01-08,40,Jane's Addiction,Underground,2012
40,2012-01-08,41,Staind,Eyes Wide Open,2012
41,2012-01-08,42,Snow Patrol,Called Out In The Dark,2012
42,2012-01-08,43,The Fray,Heartbeat,2012
43,2012-01-08,44,Disturbed,Hell,2012
44,2012-01-08,45,Aranda,Undone,2012
45,2012-01-08,46,M83.,Midnight City,2012
46,2012-01-08,47,The Airborne Toxic Event,All I Ever Wanted,2012
47,2012-01-08,48,The Decemberists,Calamity Song,2012
48,2012-01-08,49,Neon Trees,Everybody Talks,2012
49,2012-01-08,50,All That Remains,The Waiting One,2012
0,2012-01-29,1,The Black Keys,Lonely Boy,2012
1,2012-01-29,2,Foo Fighters,These Days,2012
2,2012-01-29,3,Chevelle,Face To The Floor,2012
3,2012-01-29,4,Bush,The Sound Of Winter,2012
4,2012-01-29,5,Coldplay,Paradise,2012
5,2012-01-29,6,Foo Fighters,Walk,2012
6,2012-01-29,7,Gotye Featuring Kimbra,Somebody That I Used To Know,2012
7,2012-01-29,8,Red Hot Chili Peppers,Monarchy Of Roses,2012
8,2012-01-29,9,Florence + The Machine,Shake It Out,2012
9,2012-01-29,10,Shinedown,Bully,2012
10,2012-01-29,11,Young The Giant,Cough Syrup,2012
11,2012-01-29,12,Seether,Tonight,2012
12,2012-01-29,13,Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,2012
13,2012-01-29,14,Volbeat,A Warrior's Call,2012
14,2012-01-29,15,Foster The People,Don't Stop (Color On The Walls),2012
15,2012-01-29,16,Rise Against,Satellite,2012
16,2012-01-29,17,Korn Featuring Skrillex & Kill The Noise,Narcissistic Cannibal,2012
17,2012-01-29,18,Avenged Sevenfold,Buried Alive,2012
18,2012-01-29,19,Adelitas Way,The Collapse,2012
19,2012-01-29,20,Nickelback,Bottoms Up,2012
20,2012-01-29,21,Blink-182,After Midnight,2012
21,2012-01-29,22,Van Halen,Tattoo,2012
22,2012-01-29,23,Cage The Elephant,Aberdeen,2012
23,2012-01-29,24,Five Finger Death Punch,Remember Everything,2012
24,2012-01-29,25,AWOLNATION,Not Your Fault,2012
25,2012-01-29,26,M83.,Midnight City,2012
26,2012-01-29,27,fun. Featuring Janelle Monae,We Are Young,2012
27,2012-01-29,28,Grouplove,Tongue Tied,2012
28,2012-01-29,29,The Shins,Simple Song,2012
29,2012-01-29,30,Adele,Set Fire To The Rain,2012
30,2012-01-29,31,Staind,Eyes Wide Open,2012
31,2012-01-29,32,Sixx: A.M.,This Is Gonna Hurt,2012
32,2012-01-29,33,Redlight King,Bullet In My Hand,2012
33,2012-01-29,34,Mayer Hawthorne,The Walk,2012
34,2012-01-29,35,Jane's Addiction,Underground,2012
35,2012-01-29,36,Seether,No Resolution,2012
36,2012-01-29,37,Snow Patrol,Called Out In The Dark,2012
37,2012-01-29,38,Art Of Dying,Get Thru This,2012
38,2012-01-29,39,Of Monsters And Men,Little Talks,2012
39,2012-01-29,40,Mastodon,Curl Of The Burl,2012
40,2012-01-29,41,All That Remains,The Waiting One,2012
41,2012-01-29,42,The Naked And Famous,Punching In A Dream,2012
42,2012-01-29,43,Black Stone Cherry,In My Blood,2012
43,2012-01-29,44,Neon Trees,Everybody Talks,2012
44,2012-01-29,45,Aranda,Undone,2012
45,2012-01-29,46,The Fray,Heartbeat,2012
46,2012-01-29,47,Graffiti6,Free,2012
47,2012-01-29,48,The Airborne Toxic Event,All I Ever Wanted,2012
48,2012-01-29,49,Bruce Springsteen,We Take Care Of Our Own,2012
49,2012-01-29,50,Train,Drive By,2012
0,2012-02-05,1,The Black Keys,Lonely Boy,2012
1,2012-02-05,2,Foo Fighters,These Days,2012
2,2012-02-05,3,Chevelle,Face To The Floor,2012
3,2012-02-05,4,Bush,The Sound Of Winter,2012
4,2012-02-05,5,Gotye Featuring Kimbra,Somebody That I Used To Know,2012
5,2012-02-05,6,Foo Fighters,Walk,2012
6,2012-02-05,7,Coldplay,Paradise,2012
7,2012-02-05,8,Shinedown,Bully,2012
8,2012-02-05,9,Red Hot Chili Peppers,Monarchy Of Roses,2012
9,2012-02-05,10,Florence + The Machine,Shake It Out,2012
10,2012-02-05,11,Seether,Tonight,2012
11,2012-02-05,12,Young The Giant,Cough Syrup,2012
12,2012-02-05,13,Volbeat,A Warrior's Call,2012
13,2012-02-05,14,Rise Against,Satellite,2012
14,2012-02-05,15,Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,2012
15,2012-02-05,16,Foster The People,Don't Stop (Color On The Walls),2012
16,2012-02-05,17,Korn Featuring Skrillex & Kill The Noise,Narcissistic Cannibal,2012
17,2012-02-05,18,Avenged Sevenfold,Buried Alive,2012
18,2012-02-05,19,Five Finger Death Punch,Remember Everything,2012
19,2012-02-05,20,Adelitas Way,The Collapse,2012
20,2012-02-05,21,fun. Featuring Janelle Monae,We Are Young,2012
21,2012-02-05,22,Blink-182,After Midnight,2012
22,2012-02-05,23,Cage The Elephant,Aberdeen,2012
23,2012-02-05,24,Van Halen,Tattoo,2012
24,2012-02-05,25,Nickelback,Bottoms Up,2012
25,2012-02-05,26,M83.,Midnight City,2012
26,2012-02-05,27,AWOLNATION,Not Your Fault,2012
27,2012-02-05,28,Grouplove,Tongue Tied,2012
28,2012-02-05,29,Staind,Eyes Wide Open,2012
29,2012-02-05,30,The Shins,Simple Song,2012
30,2012-02-05,31,Seether,No Resolution,2012
31,2012-02-05,32,Mayer Hawthorne,The Walk,2012
32,2012-02-05,33,Adele,Set Fire To The Rain,2012
33,2012-02-05,34,Redlight King,Bullet In My Hand,2012
34,2012-02-05,35,Coldplay,Charlie Brown,2012
35,2012-02-05,36,Of Monsters And Men,Little Talks,2012
36,2012-02-05,37,Jane's Addiction,Underground,2012
37,2012-02-05,38,Snow Patrol,Called Out In The Dark,2012
38,2012-02-05,39,Art Of Dying,Get Thru This,2012
39,2012-02-05,40,The Naked And Famous,Punching In A Dream,2012
40,2012-02-05,41,All That Remains,The Waiting One,2012
41,2012-02-05,42,Neon Trees,Everybody Talks,2012
42,2012-02-05,43,Bruce Springsteen,We Take Care Of Our Own,2012
43,2012-02-05,44,Black Stone Cherry,In My Blood,2012
44,2012-02-05,45,Train,Drive By,2012
45,2012-02-05,46,Aranda,Undone,2012
46,2012-02-05,47,Cake,Mustache Man (Wasted),2012
47,2012-02-05,48,Graffiti6,Free,2012
48,2012-02-05,49,Bush,Baby Come Home,2012
49,2012-02-05,50,The Black Keys,Gold On The Ceiling,2012
0,2012-02-12,1,The Black Keys,Lonely Boy,2012
1,2012-02-12,2,Foo Fighters,These Days,2012
2,2012-02-12,3,Chevelle,Face To The Floor,2012
3,2012-02-12,4,Gotye Featuring Kimbra,Somebody That I Used To Know,2012
4,2012-02-12,5,Bush,The Sound Of Winter,2012
5,2012-02-12,6,Shinedown,Bully,2012
6,2012-02-12,7,Foo Fighters,Walk,2012
7,2012-02-12,8,Coldplay,Paradise,2012
8,2012-02-12,9,Florence + The Machine,Shake It Out,2012
9,2012-02-12,10,Rise Against,Satellite,2012
10,2012-02-12,11,Volbeat,A Warrior's Call,2012
11,2012-02-12,12,Red Hot Chili Peppers,Monarchy Of Roses,2012
12,2012-02-12,13,Young The Giant,Cough Syrup,2012
13,2012-02-12,14,Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,2012
14,2012-02-12,15,Foster The People,Don't Stop (Color On The Walls),2012
15,2012-02-12,16,Seether,Tonight,2012
16,2012-02-12,17,fun. Featuring Janelle Monae,We Are Young,2012
17,2012-02-12,18,Five Finger Death Punch,Remember Everything,2012
18,2012-02-12,19,Korn Featuring Skrillex & Kill The Noise,Narcissistic Cannibal,2012
19,2012-02-12,20,Blink-182,After Midnight,2012
20,2012-02-12,21,Adelitas Way,The Collapse,2012
21,2012-02-12,22,Nickelback,Bottoms Up,2012
22,2012-02-12,23,Avenged Sevenfold,Buried Alive,2012
23,2012-02-12,24,AWOLNATION,Not Your Fault,2012
24,2012-02-12,25,Cage The Elephant,Aberdeen,2012
25,2012-02-12,26,M83.,Midnight City,2012
26,2012-02-12,27,Grouplove,Tongue Tied,2012
27,2012-02-12,28,Van Halen,Tattoo,2012
28,2012-02-12,29,Seether,No Resolution,2012
29,2012-02-12,30,The Shins,Simple Song,2012
30,2012-02-12,31,Redlight King,Bullet In My Hand,2012
31,2012-02-12,32,Coldplay,Charlie Brown,2012
32,2012-02-12,33,Jack White,Love Interruption,2012
33,2012-02-12,34,Staind,Eyes Wide Open,2012
34,2012-02-12,35,Adele,Set Fire To The Rain,2012
35,2012-02-12,36,Bush,Baby Come Home,2012
36,2012-02-12,37,Black Stone Cherry,In My Blood,2012
37,2012-02-12,38,All That Remains,The Waiting One,2012
38,2012-02-12,39,Mayer Hawthorne,The Walk,2012
39,2012-02-12,40,Jane's Addiction,Underground,2012
40,2012-02-12,41,Of Monsters And Men,Little Talks,2012
41,2012-02-12,42,Neon Trees,Everybody Talks,2012
42,2012-02-12,43,Snow Patrol,Called Out In The Dark,2012
43,2012-02-12,44,Train,Drive By,2012
44,2012-02-12,45,Foxy Shazam,I Like It,2012
45,2012-02-12,46,Bruce Springsteen,We Take Care Of Our Own,2012
46,2012-02-12,47,Art Of Dying,Get Thru This,2012
47,2012-02-12,48,Pop Evil,Boss's Daughter,2012
48,2012-02-12,49,Halestorm,Love Bites (So Do I),2012
49,2012-02-12,50,Cake,Mustache Man (Wasted),2012
0,2012-02-26,1,The Black Keys,Lonely Boy,2012
1,2012-02-26,2,Foo Fighters,These Days,2012
2,2012-02-26,3,Gotye Featuring Kimbra,Somebody That I Used To Know,2012
3,2012-02-26,4,Chevelle,Face To The Floor,2012
4,2012-02-26,5,Shinedown,Bully,2012
5,2012-02-26,6,Foo Fighters,Walk,2012
6,2012-02-26,7,fun. Featuring Janelle Monae,We Are Young,2012
7,2012-02-26,8,Coldplay,Paradise,2012
8,2012-02-26,9,Bush,The Sound Of Winter,2012
9,2012-02-26,10,Rise Against,Satellite,2012
10,2012-02-26,11,Florence + The Machine,Shake It Out,2012
11,2012-02-26,12,Volbeat,A Warrior's Call,2012
12,2012-02-26,13,Five Finger Death Punch,Remember Everything,2012
13,2012-02-26,14,Foster The People,Don't Stop (Color On The Walls),2012
14,2012-02-26,15,Young The Giant,Cough Syrup,2012
15,2012-02-26,16,AWOLNATION,Not Your Fault,2012
16,2012-02-26,17,Seether,Tonight,2012
17,2012-02-26,18,Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,2012
18,2012-02-26,19,Grouplove,Tongue Tied,2012
19,2012-02-26,20,Seether,No Resolution,2012
20,2012-02-26,21,Korn Featuring Skrillex & Kill The Noise,Narcissistic Cannibal,2012
21,2012-02-26,22,Adelitas Way,The Collapse,2012
22,2012-02-26,23,M83.,Midnight City,2012
23,2012-02-26,24,Foxy Shazam,I Like It,2012
24,2012-02-26,25,Coldplay,Charlie Brown,2012
25,2012-02-26,26,Red Hot Chili Peppers,Monarchy Of Roses,2012
26,2012-02-26,27,Redlight King,Bullet In My Hand,2012
27,2012-02-26,28,Bush,Baby Come Home,2012
28,2012-02-26,29,Cage The Elephant,Aberdeen,2012
29,2012-02-26,30,Blink-182,After Midnight,2012
30,2012-02-26,31,The Shins,Simple Song,2012
31,2012-02-26,32,Staind,Eyes Wide Open,2012
32,2012-02-26,33,The Black Keys,Gold On The Ceiling,2012
33,2012-02-26,34,Of Monsters And Men,Little Talks,2012
34,2012-02-26,35,Jack White,Love Interruption,2012
35,2012-02-26,36,Neon Trees,Everybody Talks,2012
36,2012-02-26,37,Black Stone Cherry,In My Blood,2012
37,2012-02-26,38,Adele,Set Fire To The Rain,2012
38,2012-02-26,39,All That Remains,The Waiting One,2012
39,2012-02-26,40,Red Hot Chili Peppers,Look Around,2012
40,2012-02-26,41,Mayer Hawthorne,The Walk,2012
41,2012-02-26,42,Halestorm,Love Bites (So Do I),2012
42,2012-02-26,43,Nickelback,This Means War,2012
43,2012-02-26,44,Snow Patrol,Called Out In The Dark,2012
44,2012-02-26,45,Theory Of A Deadman,Hurricane,2012
45,2012-02-26,46,Train,Drive By,2012
46,2012-02-26,47,Pop Evil,Boss's Daughter,2012
47,2012-02-26,48,Bruce Springsteen,We Take Care Of Our Own,2012
48,2012-02-26,49,Jane's Addiction,Underground,2012
49,2012-02-26,50,Van Halen,Tattoo,2012
0,2012-02-19,1,The Black Keys,Lonely Boy,2012
1,2012-02-19,2,Foo Fighters,These Days,2012
2,2012-02-19,3,Gotye Featuring Kimbra,Somebody That I Used To Know,2012
3,2012-02-19,4,Chevelle,Face To The Floor,2012
4,2012-02-19,5,Shinedown,Bully,2012
5,2012-02-19,6,Bush,The Sound Of Winter,2012
6,2012-02-19,7,Foo Fighters,Walk,2012
7,2012-02-19,8,Coldplay,Paradise,2012
8,2012-02-19,9,Rise Against,Satellite,2012
9,2012-02-19,10,Florence + The Machine,Shake It Out,2012
10,2012-02-19,11,Volbeat,A Warrior's Call,2012
11,2012-02-19,12,Young The Giant,Cough Syrup,2012
12,2012-02-19,13,fun. Featuring Janelle Monae,We Are Young,2012
13,2012-02-19,14,Foster The People,Don't Stop (Color On The Walls),2012
14,2012-02-19,15,Five Finger Death Punch,Remember Everything,2012
15,2012-02-19,16,Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,2012
16,2012-02-19,17,Red Hot Chili Peppers,Monarchy Of Roses,2012
17,2012-02-19,18,AWOLNATION,Not Your Fault,2012
18,2012-02-19,19,Korn Featuring Skrillex & Kill The Noise,Narcissistic Cannibal,2012
19,2012-02-19,20,Seether,Tonight,2012
20,2012-02-19,21,Blink-182,After Midnight,2012
21,2012-02-19,22,Grouplove,Tongue Tied,2012
22,2012-02-19,23,Adelitas Way,The Collapse,2012
23,2012-02-19,24,M83.,Midnight City,2012
24,2012-02-19,25,Seether,No Resolution,2012
25,2012-02-19,26,Avenged Sevenfold,Buried Alive,2012
26,2012-02-19,27,Cage The Elephant,Aberdeen,2012
27,2012-02-19,28,Coldplay,Charlie Brown,2012
28,2012-02-19,29,Redlight King,Bullet In My Hand,2012
29,2012-02-19,30,The Shins,Simple Song,2012
30,2012-02-19,31,Staind,Eyes Wide Open,2012
31,2012-02-19,32,Bush,Baby Come Home,2012
32,2012-02-19,33,Foxy Shazam,I Like It,2012
33,2012-02-19,34,Jack White,Love Interruption,2012
34,2012-02-19,35,Of Monsters And Men,Little Talks,2012
35,2012-02-19,36,The Black Keys,Gold On The Ceiling,2012
36,2012-02-19,37,Black Stone Cherry,In My Blood,2012
37,2012-02-19,38,Van Halen,Tattoo,2012
38,2012-02-19,39,Adele,Set Fire To The Rain,2012
39,2012-02-19,40,All That Remains,The Waiting One,2012
40,2012-02-19,41,Neon Trees,Everybody Talks,2012
41,2012-02-19,42,Mayer Hawthorne,The Walk,2012
42,2012-02-19,43,Jane's Addiction,Underground,2012
43,2012-02-19,44,Snow Patrol,Called Out In The Dark,2012
44,2012-02-19,45,Red Hot Chili Peppers,Look Around,2012
45,2012-02-19,46,Halestorm,Love Bites (So Do I),2012
46,2012-02-19,47,Pop Evil,Boss's Daughter,2012
47,2012-02-19,48,Cake,Mustache Man (Wasted),2012
48,2012-02-19,49,Bruce Springsteen,We Take Care Of Our Own,2012
49,2012-02-19,50,Train,Drive By,2012
0,2012-03-04,1,The Black Keys,Lonely Boy,2012
1,2012-03-04,2,Gotye Featuring Kimbra,Somebody That I Used To Know,2012
2,2012-03-04,3,Foo Fighters,These Days,2012
3,2012-03-04,4,Shinedown,Bully,2012
4,2012-03-04,5,Chevelle,Face To The Floor,2012
5,2012-03-04,6,fun. Featuring Janelle Monae,We Are Young,2012
6,2012-03-04,7,Foo Fighters,Walk,2012
7,2012-03-04,8,Bush,The Sound Of Winter,2012
8,2012-03-04,9,Rise Against,Satellite,2012
9,2012-03-04,10,Coldplay,Paradise,2012
10,2012-03-04,11,Foster The People,Don't Stop (Color On The Walls),2012
11,2012-03-04,12,Florence + The Machine,Shake It Out,2012
12,2012-03-04,13,Volbeat,A Warrior's Call,2012
13,2012-03-04,14,Young The Giant,Cough Syrup,2012
14,2012-03-04,15,Five Finger Death Punch,Remember Everything,2012
15,2012-03-04,16,AWOLNATION,Not Your Fault,2012
16,2012-03-04,17,Seether,Tonight,2012
17,2012-03-04,18,Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,2012
18,2012-03-04,19,Grouplove,Tongue Tied,2012
19,2012-03-04,20,Seether,No Resolution,2012
20,2012-03-04,21,The Black Keys,Gold On The Ceiling,2012
21,2012-03-04,22,M83.,Midnight City,2012
22,2012-03-04,23,Coldplay,Charlie Brown,2012
23,2012-03-04,24,Foxy Shazam,I Like It,2012
24,2012-03-04,25,Redlight King,Bullet In My Hand,2012
25,2012-03-04,26,Staind,Eyes Wide Open,2012
26,2012-03-04,27,Of Monsters And Men,Little Talks,2012
27,2012-03-04,28,Korn Featuring Skrillex & Kill The Noise,Narcissistic Cannibal,2012
28,2012-03-04,29,Adelitas Way,The Collapse,2012
29,2012-03-04,30,The Shins,Simple Song,2012
30,2012-03-04,31,Jack White,Love Interruption,2012
31,2012-03-04,32,Bush,Baby Come Home,2012
32,2012-03-04,33,Red Hot Chili Peppers,Look Around,2012
33,2012-03-04,34,Red Hot Chili Peppers,Monarchy Of Roses,2012
34,2012-03-04,35,Neon Trees,Everybody Talks,2012
35,2012-03-04,36,Black Stone Cherry,In My Blood,2012
36,2012-03-04,37,All That Remains,The Waiting One,2012
37,2012-03-04,38,Adele,Set Fire To The Rain,2012
38,2012-03-04,39,Cage The Elephant,Aberdeen,2012
39,2012-03-04,40,Nickelback,This Means War,2012
40,2012-03-04,41,Halestorm,Love Bites (So Do I),2012
41,2012-03-04,42,Mayer Hawthorne,The Walk,2012
42,2012-03-04,43,Theory Of A Deadman,Hurricane,2012
43,2012-03-04,44,Van Halen,She's The Woman,2012
44,2012-03-04,45,Blink-182,After Midnight,2012
45,2012-03-04,46,Train,Drive By,2012
46,2012-03-04,47,Pop Evil,Boss's Daughter,2012
47,2012-03-04,48,Cake,Mustache Man (Wasted),2012
48,2012-03-04,49,Snow Patrol,Called Out In The Dark,2012
49,2012-03-04,50,Bruce Springsteen,We Take Care Of Our Own,2012
0,2012-03-11,1,The Black Keys,Lonely Boy,2012
1,2012-03-11,2,Gotye Featuring Kimbra,Somebody That I Used To Know,2012
2,2012-03-11,3,Foo Fighters,These Days,2012
3,2012-03-11,4,Shinedown,Bully,2012
4,2012-03-11,5,fun. Featuring Janelle Monae,We Are Young,2012
5,2012-03-11,6,Chevelle,Face To The Floor,2012
6,2012-03-11,7,Foo Fighters,Walk,2012
7,2012-03-11,8,Rise Against,Satellite,2012
8,2012-03-11,9,Foster The People,Don't Stop (Color On The Walls),2012
9,2012-03-11,10,Bush,The Sound Of Winter,2012
10,2012-03-11,11,AWOLNATION,Not Your Fault,2012
11,2012-03-11,12,Young The Giant,Cough Syrup,2012
12,2012-03-11,13,Volbeat,A Warrior's Call,2012
13,2012-03-11,14,Five Finger Death Punch,Remember Everything,2012
14,2012-03-11,15,The Black Keys,Gold On The Ceiling,2012
15,2012-03-11,16,Coldplay,Paradise,2012
16,2012-03-11,17,Grouplove,Tongue Tied,2012
17,2012-03-11,18,Florence + The Machine,Shake It Out,2012
18,2012-03-11,19,Foxy Shazam,I Like It,2012
19,2012-03-11,20,Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,2012
20,2012-03-11,21,M83.,Midnight City,2012
21,2012-03-11,22,Seether,No Resolution,2012
22,2012-03-11,23,Coldplay,Charlie Brown,2012
23,2012-03-11,24,Redlight King,Bullet In My Hand,2012
24,2012-03-11,25,Of Monsters And Men,Little Talks,2012
25,2012-03-11,26,Bush,Baby Come Home,2012
26,2012-03-11,27,Staind,Eyes Wide Open,2012
27,2012-03-11,28,Red Hot Chili Peppers,Look Around,2012
28,2012-03-11,29,The Shins,Simple Song,2012
29,2012-03-11,30,Jack White,Love Interruption,2012
30,2012-03-11,31,Korn Featuring Skrillex & Kill The Noise,Narcissistic Cannibal,2012
31,2012-03-11,32,All That Remains,The Waiting One,2012
32,2012-03-11,33,Black Stone Cherry,In My Blood,2012
33,2012-03-11,34,Nickelback,This Means War,2012
34,2012-03-11,35,Neon Trees,Everybody Talks,2012
35,2012-03-11,36,Halestorm,Love Bites (So Do I),2012
36,2012-03-11,37,Van Halen,She's The Woman,2012
37,2012-03-11,38,Adele,Set Fire To The Rain,2012
38,2012-03-11,39,Theory Of A Deadman,Hurricane,2012
39,2012-03-11,40,Pop Evil,Boss's Daughter,2012
40,2012-03-11,41,John Mayer,Shadow Days,2012
41,2012-03-11,42,Mayer Hawthorne,The Walk,2012
42,2012-03-11,43,Train,Drive By,2012
43,2012-03-11,44,Slash Featuring Myles Kennedy And The Conspirators,You're A Lie,2012
44,2012-03-11,45,Chevelle,Hats Off To The Bull,2012
45,2012-03-11,46,New Medicine,Race You To The Bottom,2012
46,2012-03-11,47,Red Hot Chili Peppers,Monarchy Of Roses,2012
47,2012-03-11,48,Bruce Springsteen,We Take Care Of Our Own,2012
48,2012-03-11,49,Evans Blue,This Time It's Different,2012
49,2012-03-11,50,Snow Patrol,Called Out In The Dark,2012
0,2012-03-25,1,Gotye Featuring Kimbra,Somebody That I Used To Know,2012
1,2012-03-25,2,The Black Keys,Lonely Boy,2012
2,2012-03-25,3,fun. Featuring Janelle Monae,We Are Young,2012
3,2012-03-25,4,Foo Fighters,These Days,2012
4,2012-03-25,5,Shinedown,Bully,2012
5,2012-03-25,6,Chevelle,Face To The Floor,2012
6,2012-03-25,7,Rise Against,Satellite,2012
7,2012-03-25,8,Foster The People,Don't Stop (Color On The Walls),2012
8,2012-03-25,9,Foo Fighters,Walk,2012
9,2012-03-25,10,The Black Keys,Gold On The Ceiling,2012
10,2012-03-25,11,Five Finger Death Punch,Remember Everything,2012
11,2012-03-25,12,AWOLNATION,Not Your Fault,2012
12,2012-03-25,13,Grouplove,Tongue Tied,2012
13,2012-03-25,14,Coldplay,Paradise,2012
14,2012-03-25,15,Young The Giant,Cough Syrup,2012
15,2012-03-25,16,Bush,The Sound Of Winter,2012
16,2012-03-25,17,Seether,No Resolution,2012
17,2012-03-25,18,Foxy Shazam,I Like It,2012
18,2012-03-25,19,M83.,Midnight City,2012
19,2012-03-25,20,Red Hot Chili Peppers,Look Around,2012
20,2012-03-25,21,Redlight King,Bullet In My Hand,2012
21,2012-03-25,22,Of Monsters And Men,Little Talks,2012
22,2012-03-25,23,Staind,Eyes Wide Open,2012
23,2012-03-25,24,Coldplay,Charlie Brown,2012
24,2012-03-25,25,Bush,Baby Come Home,2012
25,2012-03-25,26,The Shins,Simple Song,2012
26,2012-03-25,27,All That Remains,The Waiting One,2012
27,2012-03-25,28,Jack White,Love Interruption,2012
28,2012-03-25,29,Halestorm,Love Bites (So Do I),2012
29,2012-03-25,30,Neon Trees,Everybody Talks,2012
30,2012-03-25,31,Nickelback,This Means War,2012
31,2012-03-25,32,Black Stone Cherry,In My Blood,2012
32,2012-03-25,33,Van Halen,She's The Woman,2012
33,2012-03-25,34,Slash Featuring Myles Kennedy And The Conspirators,You're A Lie,2012
34,2012-03-25,35,Chevelle,Hats Off To The Bull,2012
35,2012-03-25,36,Theory Of A Deadman,Hurricane,2012
36,2012-03-25,37,Pop Evil,Boss's Daughter,2012
37,2012-03-25,38,Imagine Dragons,It's Time,2012
38,2012-03-25,39,John Mayer,Shadow Days,2012
39,2012-03-25,40,Adele,Set Fire To The Rain,2012
40,2012-03-25,41,Train,Drive By,2012
41,2012-03-25,42,New Medicine,Race You To The Bottom,2012
42,2012-03-25,43,Mayer Hawthorne,The Walk,2012
